t,theta_wrapped,theta_unwrapped,gap,d_cath
16.935000,4.1887512249,4.1887512249,-4.449367e-07,2.465335e-05
16.940000,4.1887511851,4.1887511851,-4.481940e-07,2.464922e-05
16.945000,4.1887511451,4.1887511451,-4.514284e-07,2.464509e-05
16.950000,4.1887511050,4.1887511050,-4.546401e-07,2.464096e-05
16.955000,4.1887510647,4.1887510647,-4.578292e-07,2.463684e-05
16.960000,4.1887510243,4.1887510243,-4.609959e-07,2.463273e-05
16.965000,4.1887509837,4.1887509837,-4.641402e-07,2.462861e-05
16.970000,4.1887509429,4.1887509429,-4.672623e-07,2.462450e-05
16.975000,4.1887509020,4.1887509020,-4.703624e-07,2.462040e-05
16.980000,4.1887508609,4.1887508609,-4.734406e-07,2.461630e-05
16.985000,4.1887508197,4.1887508197,-4.764969e-07,2.461220e-05
16.990000,4.1887507783,4.1887507783,-4.795315e-07,2.460811e-05
16.995000,4.1887507368,4.1887507368,-4.825445e-07,2.460402e-05
17.000000,4.1887506951,4.1887506951,-4.855361e-07,2.459994e-05
17.005000,4.1887506532,4.1887506532,-4.885063e-07,2.459586e-05
17.010000,4.1887506112,4.1887506112,-4.914553e-07,2.459178e-05
17.015000,4.1887505690,4.1887505690,-4.943832e-07,2.458771e-05
17.020000,4.1887505266,4.1887505266,-4.972902e-07,2.458365e-05
17.025000,4.1887504841,4.1887504841,-5.001762e-07,2.457958e-05
17.030000,4.1887504414,4.1887504414,-5.030416e-07,2.457552e-05
17.035000,4.1887503986,4.1887503986,-5.058863e-07,2.457147e-05
17.040000,4.1887503556,4.1887503556,-5.087105e-07,2.456742e-05
17.045000,4.1887503124,4.1887503124,-5.115143e-07,2.456337e-05
17.050000,4.1887502691,4.1887502691,-5.142978e-07,2.455933e-05
17.055000,4.1887502255,4.1887502255,-5.170611e-07,2.455529e-05
17.060000,4.1887501819,4.1887501819,-5.198044e-07,2.455126e-05
17.065000,4.1887501380,4.1887501380,-5.225278e-07,2.454723e-05
17.070000,4.1887500940,4.1887500940,-5.252313e-07,2.454321e-05
17.075000,4.1887500498,4.1887500498,-5.279151e-07,2.453919e-05
17.080000,4.1887500054,4.1887500054,-5.305793e-07,2.453517e-05
17.085000,4.1887499609,4.1887499609,-5.332240e-07,2.453116e-05
17.090000,4.1887499162,4.1887499162,-5.358493e-07,2.452715e-05
17.095000,4.1887498713,4.1887498713,-5.384554e-07,2.452314e-05
17.100000,4.1887496567,4.1887496567,-5.410422e-07,2.451914e-05
17.105000,4.1887494426,4.1887494426,-5.436100e-07,2.451494e-05
17.110000,4.1887494003,4.1887494003,-5.461606e-07,2.450888e-05
17.115000,4.1887495222,4.1887495222,-5.489872e-07,2.450319e-05
17.120000,4.1887494920,4.1887494920,-5.544401e-07,2.449935e-05
17.125000,4.1887493049,4.1887493049,-5.596629e-07,2.449537e-05
17.130000,4.1887494231,4.1887494231,-5.648797e-07,2.449142e-05
17.135000,4.1887495408,4.1887495408,-5.700655e-07,2.448746e-05
17.140000,4.1887495097,4.1887495097,-5.752224e-07,2.448351e-05
17.145000,4.1887494786,4.1887494786,-5.803556e-07,2.447956e-05
17.150000,4.1887494475,4.1887494475,-5.854623e-07,2.447562e-05
17.155000,4.1887494164,4.1887494164,-5.905428e-07,2.447168e-05
17.160000,4.1887493853,4.1887493853,-5.955971e-07,2.446774e-05
17.165000,4.1887493543,4.1887493543,-6.006255e-07,2.446381e-05
17.170000,4.1887493233,4.1887493233,-6.056280e-07,2.445989e-05
17.175000,4.1887492923,4.1887492923,-6.106047e-07,2.445596e-05
17.180000,4.1887492614,4.1887492614,-6.155558e-07,2.445204e-05
17.185000,4.1887492305,4.1887492305,-6.204814e-07,2.444813e-05
17.190000,4.1887491996,4.1887491996,-6.253815e-07,2.444422e-05
17.195000,4.1887491687,4.1887491687,-6.302563e-07,2.444031e-05
17.200000,4.1887491379,4.1887491379,-6.351059e-07,2.443641e-05
17.205000,4.1887491071,4.1887491071,-6.399305e-07,2.443251e-05
17.210000,4.1887490764,4.1887490764,-6.447300e-07,2.442862e-05
17.215000,4.1887490456,4.1887490456,-6.495047e-07,2.442473e-05
17.220000,4.1887490150,4.1887490150,-6.542547e-07,2.442085e-05
17.225000,4.1887489843,4.1887489843,-6.589800e-07,2.441697e-05
17.230000,4.1887489537,4.1887489537,-6.636808e-07,2.441309e-05
17.235000,4.1887489232,4.1887489232,-6.683571e-07,2.440922e-05
17.240000,4.1887488927,4.1887488927,-6.730092e-07,2.440535e-05
17.245000,4.1887488622,4.1887488622,-6.776370e-07,2.440148e-05
17.250000,4.1887486892,4.1887486892,-6.822407e-07,2.439762e-05
17.255000,4.1887486557,4.1887486557,-6.868205e-07,2.439377e-05
17.260000,4.1887487646,4.1887487646,-6.913788e-07,2.438992e-05
17.265000,4.1887487343,4.1887487343,-6.959082e-07,2.438607e-05
17.270000,4.1887487041,4.1887487041,-7.004168e-07,2.438222e-05
17.275000,4.1887489461,4.1887489461,-7.049016e-07,2.459669e-05
17.280000,4.1887485142,4.1887485142,-7.093630e-07,2.458544e-05
17.285000,4.1887478038,4.1887478038,-4.004050e-07,2.436516e-05
17.290000,4.1887477812,4.1887477812,-4.152869e-07,2.436997e-05
17.295000,4.1887477299,4.1887477299,-4.170927e-07,2.436579e-05
17.300000,4.1887476795,4.1887476795,-4.194076e-07,2.436197e-05
17.305000,4.1887476289,4.1887476289,-4.216858e-07,2.435814e-05
17.310000,4.1887475782,4.1887475782,-4.239491e-07,2.435431e-05
17.315000,4.1887475272,4.1887475272,-4.261968e-07,2.435049e-05
17.320000,4.1887474760,4.1887474760,-4.284290e-07,2.434668e-05
17.325000,4.1887474246,4.1887474246,-4.306458e-07,2.434287e-05
17.330000,4.1887473731,4.1887473731,-4.328472e-07,2.433906e-05
17.335000,4.1887473213,4.1887473213,-4.350334e-07,2.433525e-05
17.340000,4.1887472693,4.1887472693,-4.372043e-07,2.433146e-05
17.345000,4.1887472172,4.1887472172,-4.393602e-07,2.432766e-05
17.350000,4.1887471648,4.1887471648,-4.415011e-07,2.432387e-05
17.355000,4.1887471122,4.1887471122,-4.436270e-07,2.432008e-05
17.360000,4.1887470594,4.1887470594,-4.457381e-07,2.431630e-05
17.365000,4.1887470065,4.1887470065,-4.478344e-07,2.431252e-05
17.370000,4.1887469533,4.1887469533,-4.499160e-07,2.430875e-05
17.375000,4.1887468999,4.1887468999,-4.519830e-07,2.430498e-05
17.380000,4.1887468463,4.1887468463,-4.540354e-07,2.430121e-05
17.385000,4.1887467925,4.1887467925,-4.560734e-07,2.429745e-05
17.390000,4.1887467385,4.1887467385,-4.580969e-07,2.429369e-05
17.395000,4.1887466847,4.1887466847,-4.601062e-07,2.428969e-05
17.400000,4.1887466345,4.1887466345,-4.621012e-07,2.428423e-05
17.405000,4.1887465927,4.1887465927,-4.644445e-07,2.427916e-05
17.410000,4.1887465555,4.1887465555,-4.689230e-07,2.427555e-05
17.415000,4.1887465179,4.1887465179,-4.731881e-07,2.427181e-05
17.420000,4.1887464803,4.1887464803,-4.774497e-07,2.426810e-05
17.425000,4.1887464427,4.1887464427,-4.816892e-07,2.426438e-05
17.430000,4.1887464052,4.1887464052,-4.859083e-07,2.426067e-05
17.435000,4.1887463676,4.1887463676,-4.901070e-07,2.425696e-05
17.440000,4.1887463300,4.1887463300,-4.942853e-07,2.425325e-05
17.445000,4.1887462925,4.1887462925,-4.984433e-07,2.424955e-05
17.450000,4.1887462549,4.1887462549,-5.025812e-07,2.424586e-05
17.455000,4.1887462174,4.1887462174,-5.066989e-07,2.424217e-05
17.460000,4.1887461799,4.1887461799,-5.107967e-07,2.423848e-05
17.465000,4.1887461423,4.1887461423,-5.148745e-07,2.423479e-05
17.470000,4.1887461048,4.1887461048,-5.189325e-07,2.423111e-05
17.475000,4.1887460673,4.1887460673,-5.229707e-07,2.422744e-05
17.480000,4.1887460298,4.1887460298,-5.269892e-07,2.422377e-05
17.485000,4.1887459924,4.1887459924,-5.309881e-07,2.422010e-05
17.490000,4.1887459549,4.1887459549,-5.349675e-07,2.421644e-05
17.495000,4.1887459175,4.1887459175,-5.389275e-07,2.421278e-05
17.500000,4.1887458800,4.1887458800,-5.428681e-07,2.420912e-05
17.505000,4.1887458426,4.1887458426,-5.467894e-07,2.420547e-05
17.510000,4.1887458052,4.1887458052,-5.506915e-07,2.420183e-05
17.515000,4.1887457679,4.1887457679,-5.545745e-07,2.419818e-05
17.520000,4.1887457305,4.1887457305,-5.584385e-07,2.419455e-05
17.525000,4.1887456932,4.1887456932,-5.622835e-07,2.419091e-05
17.530000,4.1887456559,4.1887456559,-5.661096e-07,2.418728e-05
17.535000,4.1887456186,4.1887456186,-5.699169e-07,2.418366e-05
17.540000,4.1887455814,4.1887455814,-5.737055e-07,2.418003e-05
17.545000,4.1887455442,4.1887455442,-5.774755e-07,2.417642e-05
17.550000,4.1887455070,4.1887455070,-5.812268e-07,2.417280e-05
17.555000,4.1887454698,4.1887454698,-5.849597e-07,2.416919e-05
17.560000,4.1887454327,4.1887454327,-5.886741e-07,2.416559e-05
17.565000,4.1887453956,4.1887453956,-5.923702e-07,2.416198e-05
17.570000,4.1887453586,4.1887453586,-5.960481e-07,2.415839e-05
17.575000,4.1887453215,4.1887453215,-5.997077e-07,2.415479e-05
17.580000,4.1887452845,4.1887452845,-6.033492e-07,2.415120e-05
17.585000,4.1887452476,4.1887452476,-6.069727e-07,2.414762e-05
17.590000,4.1887452107,4.1887452107,-6.105782e-07,2.414404e-05
17.595000,4.1887451738,4.1887451738,-6.141659e-07,2.414046e-05
17.600000,4.1887451370,4.1887451370,-6.177357e-07,2.413689e-05
17.605000,4.1887451002,4.1887451002,-6.212877e-07,2.413332e-05
17.610000,4.1887450634,4.1887450634,-6.248221e-07,2.412975e-05
17.615000,4.1887450267,4.1887450267,-6.283389e-07,2.412619e-05
17.620000,4.1887449901,4.1887449901,-6.318381e-07,2.412263e-05
17.625000,4.1887449534,4.1887449534,-6.353199e-07,2.411908e-05
17.630000,4.1887449169,4.1887449169,-6.387843e-07,2.411553e-05
17.635000,4.1887448804,4.1887448804,-6.422314e-07,2.411198e-05
17.640000,4.1887448439,4.1887448439,-6.456612e-07,2.410844e-05
17.645000,4.1887448075,4.1887448075,-6.490739e-07,2.410491e-05
17.650000,4.1887447711,4.1887447711,-6.524695e-07,2.410137e-05
17.655000,4.1887447348,4.1887447348,-6.558480e-07,2.409784e-05
17.660000,4.1887446986,4.1887446986,-6.592096e-07,2.409432e-05
17.665000,4.1887446624,4.1887446624,-6.625543e-07,2.409080e-05
17.670000,4.1887446262,4.1887446262,-6.658822e-07,2.408728e-05
17.675000,4.1887445901,4.1887445901,-6.691933e-07,2.408377e-05
17.680000,4.1887445541,4.1887445541,-6.724877e-07,2.408026e-05
17.685000,4.1887445182,4.1887445182,-6.757655e-07,2.407675e-05
17.690000,4.1887444823,4.1887444823,-6.790268e-07,2.407325e-05
17.695000,4.1887444465,4.1887444465,-6.822716e-07,2.406975e-05
17.700000,4.1887444107,4.1887444107,-6.854999e-07,2.406626e-05
17.705000,4.1887443750,4.1887443750,-6.887120e-07,2.406277e-05
17.710000,4.1887443394,4.1887443394,-6.919077e-07,2.405929e-05
17.715000,4.1887446377,4.1887446377,-6.950873e-07,2.427293e-05
17.720000,4.1887440878,4.1887440878,-6.982507e-07,2.425819e-05
17.725000,4.1887432097,4.1887432097,-3.761977e-07,2.403857e-05
17.730000,4.1887432089,4.1887432089,-3.959823e-07,2.404574e-05
17.735000,4.1887431651,4.1887431651,-3.978846e-07,2.404123e-05
17.740000,4.1887431255,4.1887431255,-4.015166e-07,2.403787e-05
17.745000,4.1887430855,4.1887430855,-4.049623e-07,2.403440e-05
17.750000,4.1887430457,4.1887430457,-4.084088e-07,2.403095e-05
17.755000,4.1887430059,4.1887430059,-4.118378e-07,2.402750e-05
17.760000,4.1887429661,4.1887429661,-4.152513e-07,2.402405e-05
17.765000,4.1887429263,4.1887429263,-4.186491e-07,2.402061e-05
17.770000,4.1887428866,4.1887428866,-4.220313e-07,2.401717e-05
17.775000,4.1887428469,4.1887428469,-4.253979e-07,2.401373e-05
17.780000,4.1887428073,4.1887428073,-4.287491e-07,2.401030e-05
17.785000,4.1887427677,4.1887427677,-4.320848e-07,2.400687e-05
17.790000,4.1887427282,4.1887427282,-4.354051e-07,2.400345e-05
17.795000,4.1887426887,4.1887426887,-4.387102e-07,2.400003e-05
17.800000,4.1887426493,4.1887426493,-4.420000e-07,2.399661e-05
17.805000,4.1887426099,4.1887426099,-4.452746e-07,2.399320e-05
17.810000,4.1887425706,4.1887425706,-4.485341e-07,2.398980e-05
17.815000,4.1887425314,4.1887425314,-4.517785e-07,2.398639e-05
17.820000,4.1887424921,4.1887424921,-4.550079e-07,2.398299e-05
17.825000,4.1887424530,4.1887424530,-4.582224e-07,2.397960e-05
17.830000,4.1887424139,4.1887424139,-4.614219e-07,2.397620e-05
17.835000,4.1887423748,4.1887423748,-4.646067e-07,2.397282e-05
17.840000,4.1887423359,4.1887423359,-4.677766e-07,2.396943e-05
17.845000,4.1887421701,4.1887421701,-4.709318e-07,2.396605e-05
17.850000,4.1887421284,4.1887421284,-4.740724e-07,2.396267e-05
17.855000,4.1887420899,4.1887420899,-4.772005e-07,2.395930e-05
17.860000,4.1887420483,4.1887420483,-4.803095e-07,2.395593e-05
17.865000,4.1887421302,4.1887421302,-4.834088e-07,2.395257e-05
17.870000,4.1887420916,4.1887420916,-4.864889e-07,2.394921e-05
17.875000,4.1887420531,4.1887420531,-4.895572e-07,2.394585e-05
17.880000,4.1887420147,4.1887420147,-4.926109e-07,2.394250e-05
17.885000,4.1887419763,4.1887419763,-4.956504e-07,2.393915e-05
17.890000,4.1887419380,4.1887419380,-4.986757e-07,2.393581e-05
17.895000,4.1887418998,4.1887418998,-5.016867e-07,2.393247e-05
17.900000,4.1887418617,4.1887418617,-5.046837e-07,2.392913e-05
17.905000,4.1887418237,4.1887418237,-5.076667e-07,2.392579e-05
17.910000,4.1887417857,4.1887417857,-5.106356e-07,2.392246e-05
17.915000,4.1887417478,4.1887417478,-5.135906e-07,2.391914e-05
17.920000,4.1887417100,4.1887417100,-5.165317e-07,2.391582e-05
17.925000,4.1887416723,4.1887416723,-5.194589e-07,2.391250e-05
17.930000,4.1887416346,4.1887416346,-5.223724e-07,2.390918e-05
17.935000,4.1887415971,4.1887415971,-5.252721e-07,2.390587e-05
17.940000,4.1887415596,4.1887415596,-5.281582e-07,2.390257e-05
17.945000,4.1887415222,4.1887415222,-5.310306e-07,2.389927e-05
17.950000,4.1887414849,4.1887414849,-5.338895e-07,2.389597e-05
17.955000,4.1887414478,4.1887414478,-5.367348e-07,2.389267e-05
17.960000,4.1887414107,4.1887414107,-5.395667e-07,2.388938e-05
17.965000,4.1887413737,4.1887413737,-5.423852e-07,2.388609e-05
17.970000,4.1887413367,4.1887413367,-5.451903e-07,2.388281e-05
17.975000,4.1887412999,4.1887412999,-5.479820e-07,2.387953e-05
17.980000,4.1887412632,4.1887412632,-5.507606e-07,2.387625e-05
17.985000,4.1887412266,4.1887412266,-5.535259e-07,2.387298e-05
17.990000,4.1887411901,4.1887411901,-5.562780e-07,2.386971e-05
17.995000,4.1887411537,4.1887411537,-5.590171e-07,2.386645e-05
18.000000,4.1887411174,4.1887411174,-5.617431e-07,2.386319e-05
18.005000,4.1887410812,4.1887410812,-5.644560e-07,2.385993e-05
18.010000,4.1887410452,4.1887410452,-5.671561e-07,2.385668e-05
18.015000,4.1887410092,4.1887410092,-5.698432e-07,2.385343e-05
18.020000,4.1887409733,4.1887409733,-5.725174e-07,2.385018e-05
18.025000,4.1887409376,4.1887409376,-5.751789e-07,2.384694e-05
18.030000,4.1887409020,4.1887409020,-5.778276e-07,2.384370e-05
18.035000,4.1887408665,4.1887408665,-5.804636e-07,2.384047e-05
18.040000,4.1887408311,4.1887408311,-5.830869e-07,2.383724e-05
18.045000,4.1887407958,4.1887407958,-5.856976e-07,2.383401e-05
18.050000,4.1887407607,4.1887407607,-5.882957e-07,2.383078e-05
18.055000,4.1887407256,4.1887407256,-5.908813e-07,2.382757e-05
18.060000,4.1887406907,4.1887406907,-5.934545e-07,2.382435e-05
18.065000,4.1887406560,4.1887406560,-5.960152e-07,2.382114e-05
18.070000,4.1887406213,4.1887406213,-5.985636e-07,2.381793e-05
18.075000,4.1887405868,4.1887405868,-6.010996e-07,2.381472e-05
18.080000,4.1887405524,4.1887405524,-6.036234e-07,2.381152e-05
18.085000,4.1887405182,4.1887405182,-6.061349e-07,2.380833e-05
18.090000,4.1887404840,4.1887404840,-6.086343e-07,2.380513e-05
18.095000,4.1887404501,4.1887404501,-6.111215e-07,2.380194e-05
18.100000,4.1887404162,4.1887404162,-6.135966e-07,2.379876e-05
18.105000,4.1887403718,4.1887403718,-6.160597e-07,2.379481e-05
18.110000,4.1887403014,4.1887403014,-6.185108e-07,2.378963e-05
18.115000,4.1887402230,4.1887402230,-6.221438e-07,2.378545e-05
18.120000,4.1887401502,4.1887401502,-6.277226e-07,2.378249e-05
18.125000,4.1887400759,4.1887400759,-6.329026e-07,2.377929e-05
18.130000,4.1887400015,4.1887400015,-6.381408e-07,2.377614e-05
18.135000,4.1887399268,4.1887399268,-6.433483e-07,2.377299e-05
18.140000,4.1887398517,4.1887398517,-6.485425e-07,2.376984e-05
18.145000,4.1887397763,4.1887397763,-6.537201e-07,2.376669e-05
18.150000,4.1887397005,4.1887397005,-6.588817e-07,2.376355e-05
18.155000,4.1887396244,4.1887396244,-6.640273e-07,2.376041e-05
18.160000,4.1887395479,4.1887395479,-6.691569e-07,2.375728e-05
18.165000,4.1887394711,4.1887394711,-6.742706e-07,2.375415e-05
18.170000,4.1887394948,4.1887394948,-6.793684e-07,2.396583e-05
18.175000,4.1887384485,4.1887384485,-6.844504e-07,2.394306e-05
18.180000,4.1887373492,4.1887373492,-3.538826e-07,2.372910e-05
18.185000,4.1887375108,4.1887375108,-3.892797e-07,2.374651e-05
18.190000,4.1887375684,4.1887375684,-3.886612e-07,2.374137e-05
18.195000,4.1887374124,4.1887374124,-3.915637e-07,2.373844e-05
18.200000,4.1887373646,4.1887373646,-3.941106e-07,2.373531e-05
18.205000,4.1887374287,4.1887374287,-3.966817e-07,2.373221e-05
18.210000,4.1887373837,4.1887373837,-3.992342e-07,2.372910e-05
18.215000,4.1887373388,4.1887373388,-4.017780e-07,2.372599e-05
18.220000,4.1887372940,4.1887372940,-4.043103e-07,2.372289e-05
18.225000,4.1887372493,4.1887372493,-4.068315e-07,2.371980e-05
18.230000,4.1887372046,4.1887372046,-4.093414e-07,2.371670e-05
18.235000,4.1887371600,4.1887371600,-4.118403e-07,2.371361e-05
18.240000,4.1887371154,4.1887371154,-4.143280e-07,2.371053e-05
18.245000,4.1887370709,4.1887370709,-4.168048e-07,2.370745e-05
18.250000,4.1887370265,4.1887370265,-4.192705e-07,2.370437e-05
18.255000,4.1887369822,4.1887369822,-4.217252e-07,2.370129e-05
18.260000,4.1887369379,4.1887369379,-4.241691e-07,2.369822e-05
18.265000,4.1887368937,4.1887368937,-4.266020e-07,2.369516e-05
18.270000,4.1887368496,4.1887368496,-4.290241e-07,2.369209e-05
18.275000,4.1887368055,4.1887368055,-4.314354e-07,2.368903e-05
18.280000,4.1887367616,4.1887367616,-4.338360e-07,2.368598e-05
18.285000,4.1887367177,4.1887367177,-4.362258e-07,2.368292e-05
18.290000,4.1887366739,4.1887366739,-4.386049e-07,2.367987e-05
18.295000,4.1887365230,4.1887365230,-4.409734e-07,2.367682e-05
18.300000,4.1887364769,4.1887364769,-4.433313e-07,2.367378e-05
18.305000,4.1887365378,4.1887365378,-4.456804e-07,2.367075e-05
18.310000,4.1887364944,4.1887364944,-4.480153e-07,2.366771e-05
18.315000,4.1887364510,4.1887364510,-4.503417e-07,2.366468e-05
18.320000,4.1887364077,4.1887364077,-4.526576e-07,2.366165e-05
18.325000,4.1887363645,4.1887363645,-4.549630e-07,2.365863e-05
18.330000,4.1887363214,4.1887363214,-4.572580e-07,2.365561e-05
18.335000,4.1887362784,4.1887362784,-4.595427e-07,2.365259e-05
18.340000,4.1887362355,4.1887362355,-4.618171e-07,2.364957e-05
18.345000,4.1887361927,4.1887361927,-4.640812e-07,2.364656e-05
18.350000,4.1887361499,4.1887361499,-4.663351e-07,2.364356e-05
18.355000,4.1887361073,4.1887361073,-4.685788e-07,2.364055e-05
18.360000,4.1887360648,4.1887360648,-4.708124e-07,2.363755e-05
18.365000,4.1887360223,4.1887360223,-4.730358e-07,2.363456e-05
18.370000,4.1887359800,4.1887359800,-4.752492e-07,2.363156e-05
18.375000,4.1887359378,4.1887359378,-4.774525e-07,2.362857e-05
18.380000,4.1887358957,4.1887358957,-4.796458e-07,2.362559e-05
18.385000,4.1887358536,4.1887358536,-4.818291e-07,2.362261e-05
18.390000,4.1887358117,4.1887358117,-4.840025e-07,2.361963e-05
18.395000,4.1887357699,4.1887357699,-4.861660e-07,2.361665e-05
18.400000,4.1887357282,4.1887357282,-4.883196e-07,2.361368e-05
18.405000,4.1887356867,4.1887356867,-4.904634e-07,2.361071e-05
18.410000,4.1887356452,4.1887356452,-4.925974e-07,2.360775e-05
18.415000,4.1887356038,4.1887356038,-4.947217e-07,2.360478e-05
18.420000,4.1887355626,4.1887355626,-4.968362e-07,2.360183e-05
18.425000,4.1887355215,4.1887355215,-4.989410e-07,2.359887e-05
18.430000,4.1887354805,4.1887354805,-5.010362e-07,2.359592e-05
18.435000,4.1887354396,4.1887354396,-5.031218e-07,2.359297e-05
18.440000,4.1887353988,4.1887353988,-5.051978e-07,2.359003e-05
18.445000,4.1887353582,4.1887353582,-5.072642e-07,2.358709e-05
18.450000,4.1887353177,4.1887353177,-5.093212e-07,2.358415e-05
18.455000,4.1887352773,4.1887352773,-5.113686e-07,2.358121e-05
18.460000,4.1887352371,4.1887352371,-5.134066e-07,2.357828e-05
18.465000,4.1887351969,4.1887351969,-5.154352e-07,2.357536e-05
18.470000,4.1887351569,4.1887351569,-5.174545e-07,2.357243e-05
18.475000,4.1887351171,4.1887351171,-5.194644e-07,2.356951e-05
18.480000,4.1887350773,4.1887350773,-5.214649e-07,2.356660e-05
18.485000,4.1887350341,4.1887350341,-5.234562e-07,2.356350e-05
18.490000,4.1887349552,4.1887349552,-5.254383e-07,2.355880e-05
18.495000,4.1887348566,4.1887348566,-5.277065e-07,2.355462e-05
18.500000,4.1887347673,4.1887347673,-5.325791e-07,2.355198e-05
18.505000,4.1887346757,4.1887346757,-5.369085e-07,2.354903e-05
18.510000,4.1887345841,4.1887345841,-5.413324e-07,2.354615e-05
18.515000,4.1887344920,4.1887344920,-5.457218e-07,2.354326e-05
18.520000,4.1887343995,4.1887343995,-5.501028e-07,2.354038e-05
18.525000,4.1887343065,4.1887343065,-5.544701e-07,2.353750e-05
18.530000,4.1887342132,4.1887342132,-5.588249e-07,2.353462e-05
