t,theta_wrapped,theta_unwrapped,gap,d_cath
15.420000,4.5378384308,4.5378384308,4.463952e-04,2.000000e-05
15.425000,4.5378384127,4.5378384127,4.399674e-04,2.000000e-05
15.430000,4.5378383945,4.5378383945,4.335397e-04,2.000000e-05
15.435000,4.5378383764,4.5378383764,4.271119e-04,2.000000e-05
15.440000,4.5378383582,4.5378383582,4.206841e-04,2.000000e-05
15.445000,4.5378383400,4.5378383400,4.142563e-04,2.000000e-05
15.450000,4.5378383218,4.5378383218,4.078285e-04,2.000000e-05
15.455000,4.5378383035,4.5378383035,4.014007e-04,2.000000e-05
15.460000,4.5378382852,4.5378382852,3.949729e-04,2.000000e-05
15.465000,4.5378382669,4.5378382669,3.885452e-04,2.000000e-05
15.470000,4.5378382486,4.5378382486,3.821174e-04,2.000000e-05
15.475000,4.5378382303,4.5378382303,3.756896e-04,2.000000e-05
15.480000,4.5378382119,4.5378382119,3.692618e-04,2.000000e-05
15.485000,4.5378381935,4.5378381935,3.628340e-04,2.000000e-05
15.490000,4.5378381751,4.5378381751,3.564062e-04,2.000000e-05
15.495000,4.5378381567,4.5378381567,3.499785e-04,2.000000e-05
15.500000,4.5378381383,4.5378381383,3.435507e-04,2.000000e-05
15.505000,4.5378381198,4.5378381198,3.371229e-04,2.000000e-05
15.510000,4.5378381013,4.5378381013,3.306951e-04,2.000000e-05
15.515000,4.5378380828,4.5378380828,3.242673e-04,2.000000e-05
15.520000,4.5378380643,4.5378380643,3.178395e-04,2.000000e-05
15.525000,4.5378380458,4.5378380458,3.114118e-04,2.000000e-05
15.530000,4.5378380272,4.5378380272,3.049840e-04,2.000000e-05
15.535000,4.5378380086,4.5378380086,2.985562e-04,2.000000e-05
15.540000,4.5378379900,4.5378379900,2.921284e-04,2.000000e-05
15.545000,4.5378379714,4.5378379714,2.857006e-04,2.000000e-05
15.550000,4.5378379528,4.5378379528,2.792729e-04,2.000000e-05
15.555000,4.5378379341,4.5378379341,2.728451e-04,2.000000e-05
15.560000,4.5378379154,4.5378379154,2.664173e-04,2.000000e-05
15.565000,4.5378378967,4.5378378967,2.599895e-04,2.000000e-05
15.570000,4.5378378780,4.5378378780,2.535617e-04,2.000000e-05
15.575000,4.5378378593,4.5378378593,2.471339e-04,2.000000e-05
15.580000,4.5378378406,4.5378378406,2.407062e-04,2.000000e-05
15.585000,4.5378378218,4.5378378218,2.342784e-04,2.000000e-05
15.590000,4.5378378030,4.5378378030,2.278506e-04,2.000000e-05
15.595000,4.5378377842,4.5378377842,2.214228e-04,2.000000e-05
15.600000,4.5378377654,4.5378377654,2.149950e-04,2.000000e-05
15.605000,4.5378377466,4.5378377466,2.085673e-04,2.000000e-05
15.610000,4.5378377277,4.5378377277,2.021395e-04,2.000000e-05
15.615000,4.5378377088,4.5378377088,1.957117e-04,2.000000e-05
15.620000,4.5378376899,4.5378376899,1.892839e-04,2.000000e-05
15.625000,4.5378376710,4.5378376710,1.828561e-04,2.000000e-05
15.630000,4.5378376521,4.5378376521,1.764283e-04,2.000000e-05
15.635000,4.5378376332,4.5378376332,1.700006e-04,2.000000e-05
15.640000,4.5378376142,4.5378376142,1.635728e-04,2.000000e-05
15.645000,4.5378375952,4.5378375952,1.571450e-04,2.000000e-05
15.650000,4.5378375763,4.5378375763,1.507172e-04,2.000000e-05
15.655000,4.5378375573,4.5378375573,1.442894e-04,2.000000e-05
15.660000,4.5378375382,4.5378375382,1.378617e-04,2.000000e-05
15.665000,4.5378375192,4.5378375192,1.314339e-04,2.000000e-05
15.670000,4.5378375001,4.5378375001,1.250061e-04,2.000000e-05
15.675000,4.5378374811,4.5378374811,1.185783e-04,2.000000e-05
15.680000,4.5378374620,4.5378374620,1.121505e-04,2.000000e-05
15.685000,4.5378374429,4.5378374429,1.057228e-04,2.000000e-05
15.690000,4.5378374238,4.5378374238,9.929499e-05,2.000000e-05
15.695000,4.5378374046,4.5378374046,9.286721e-05,2.000000e-05
15.700000,4.5378373855,4.5378373855,8.643943e-05,2.000000e-05
15.705000,4.5378373663,4.5378373663,8.001165e-05,2.000000e-05
15.710000,4.5378373472,4.5378373472,7.358387e-05,2.000000e-05
15.715000,4.5378373280,4.5378373280,6.715609e-05,2.000000e-05
15.720000,4.5378373088,4.5378373088,6.072831e-05,2.000000e-05
15.725000,4.5378372895,4.5378372895,5.430053e-05,2.000000e-05
15.730000,4.5378372703,4.5378372703,4.787275e-05,2.000000e-05
15.735000,4.5378372510,4.5378372510,4.144497e-05,2.000000e-05
15.740000,4.5378372318,4.5378372318,3.501719e-05,2.000000e-05
15.745000,4.5378372125,4.5378372125,2.858941e-05,2.000000e-05
15.750000,4.5378371932,4.5378371932,2.216164e-05,2.000000e-05
15.755000,4.5378371739,4.5378371739,1.573386e-05,2.000000e-05
15.760000,4.5378371639,4.5378371639,9.306079e-06,2.033072e-05
15.765000,4.5378015881,4.5378015881,2.878301e-06,2.319933e-05
15.770000,4.5378197778,4.5378197778,-4.714104e-07,2.563626e-05
15.775000,4.5378200154,4.5378200154,-6.174194e-07,2.573762e-05
15.780000,4.5378201840,4.5378201840,-6.415094e-07,2.574113e-05
15.785000,4.5378205065,4.5378205065,-6.549206e-07,2.592114e-05
15.790000,4.5378204240,4.5378204240,-6.673141e-07,2.592944e-05
15.795000,4.5378199529,4.5378199529,-4.525056e-07,2.574267e-05
15.800000,4.5378198848,4.5378198848,-4.473942e-07,2.572666e-05
15.805000,4.5378198401,4.5378198401,-4.541621e-07,2.572034e-05
15.810000,4.5378197969,4.5378197969,-4.615323e-07,2.571459e-05
15.815000,4.5378197538,4.5378197538,-4.688660e-07,2.570890e-05
15.820000,4.5378197107,4.5378197107,-4.761276e-07,2.570323e-05
15.825000,4.5378196677,4.5378196677,-4.833159e-07,2.569759e-05
15.830000,4.5378196248,4.5378196248,-4.904312e-07,2.569197e-05
15.835000,4.5378195819,4.5378195819,-4.974742e-07,2.568637e-05
15.840000,4.5378195390,4.5378195390,-5.044455e-07,2.568080e-05
15.845000,4.5378194962,4.5378194962,-5.113457e-07,2.567524e-05
15.850000,4.5378194535,4.5378194535,-5.181755e-07,2.566971e-05
15.855000,4.5378194107,4.5378194107,-5.249353e-07,2.566419e-05
15.860000,4.5378193681,4.5378193681,-5.316258e-07,2.565870e-05
15.865000,4.5378193254,4.5378193254,-5.382475e-07,2.565323e-05
15.870000,4.5378192829,4.5378192829,-5.448011e-07,2.564777e-05
15.875000,4.5378192403,4.5378192403,-5.512871e-07,2.564233e-05
15.880000,4.5378191978,4.5378191978,-5.577061e-07,2.563691e-05
15.885000,4.5378191554,4.5378191554,-5.640587e-07,2.563151e-05
15.890000,4.5378191130,4.5378191130,-5.703453e-07,2.562613e-05
15.895000,4.5378190706,4.5378190706,-5.765666e-07,2.562076e-05
15.900000,4.5378190283,4.5378190283,-5.827231e-07,2.561541e-05
15.905000,4.5378189861,4.5378189861,-5.888153e-07,2.561007e-05
15.910000,4.5378189438,4.5378189438,-5.948438e-07,2.560475e-05
15.915000,4.5378189017,4.5378189017,-6.008092e-07,2.559944e-05
15.920000,4.5378188596,4.5378188596,-6.067119e-07,2.559415e-05
15.925000,4.5378188175,4.5378188175,-6.125525e-07,2.558888e-05
15.930000,4.5378187755,4.5378187755,-6.183314e-07,2.558362e-05
15.935000,4.5378187336,4.5378187336,-6.240493e-07,2.557837e-05
15.940000,4.5378186917,4.5378186917,-6.297066e-07,2.557314e-05
15.945000,4.5378186499,4.5378186499,-6.353038e-07,2.556792e-05
15.950000,4.5378186081,4.5378186081,-6.408415e-07,2.556271e-05
15.955000,4.5378185664,4.5378185664,-6.463201e-07,2.555751e-05
15.960000,4.5378185248,4.5378185248,-6.517402e-07,2.555233e-05
15.965000,4.5378187526,4.5378187526,-6.571021e-07,2.573332e-05
15.970000,4.5378183361,4.5378183361,-6.624065e-07,2.555101e-05
15.975000,4.5378182736,4.5378182736,-4.346823e-07,2.554023e-05
15.980000,4.5378184930,4.5378184930,-6.615200e-07,2.571943e-05
15.985000,4.5378180645,4.5378180645,-4.405024e-07,2.553546e-05
15.990000,4.5378180049,4.5378180049,-4.364388e-07,2.552472e-05
15.995000,4.5378179572,4.5378179572,-4.391783e-07,2.551941e-05
16.000000,4.5378179096,4.5378179096,-4.420938e-07,2.551429e-05
16.005000,4.5378178595,4.5378178595,-4.449780e-07,2.550749e-05
16.010000,4.5378178098,4.5378178098,-4.478249e-07,2.550036e-05
16.015000,4.5378177640,4.5378177640,-4.527683e-07,2.549492e-05
16.020000,4.5378177190,4.5378177190,-4.581173e-07,2.548986e-05
16.025000,4.5378176738,4.5378176738,-4.634282e-07,2.548482e-05
16.030000,4.5378176286,4.5378176286,-4.686870e-07,2.547979e-05
16.035000,4.5378175832,4.5378175832,-4.738937e-07,2.547477e-05
16.040000,4.5378175378,4.5378175378,-4.790486e-07,2.546976e-05
16.045000,4.5378174923,4.5378174923,-4.841523e-07,2.546476e-05
16.050000,4.5378174468,4.5378174468,-4.892050e-07,2.545977e-05
16.055000,4.5378174011,4.5378174011,-4.942072e-07,2.545478e-05
16.060000,4.5378173554,4.5378173554,-4.991594e-07,2.544981e-05
16.065000,4.5378173095,4.5378173095,-5.040619e-07,2.544484e-05
16.070000,4.5378172636,4.5378172636,-5.089150e-07,2.543988e-05
16.075000,4.5378172176,4.5378172176,-5.137193e-07,2.543493e-05
16.080000,4.5378171715,4.5378171715,-5.184752e-07,2.542998e-05
16.085000,4.5378171254,4.5378171254,-5.231828e-07,2.542505e-05
16.090000,4.5378170791,4.5378170791,-5.278428e-07,2.542012e-05
16.095000,4.5378170328,4.5378170328,-5.324554e-07,2.541520e-05
16.100000,4.5378169864,4.5378169864,-5.370211e-07,2.541029e-05
16.105000,4.5378169399,4.5378169399,-5.415402e-07,2.540538e-05
16.110000,4.5378168933,4.5378168933,-5.460131e-07,2.540048e-05
16.115000,4.5378168467,4.5378168467,-5.504401e-07,2.539559e-05
16.120000,4.5378167999,4.5378167999,-5.548217e-07,2.539070e-05
16.125000,4.5378167531,4.5378167531,-5.591581e-07,2.538582e-05
16.130000,4.5378167062,4.5378167062,-5.634498e-07,2.538095e-05
16.135000,4.5378166592,4.5378166592,-5.676971e-07,2.537609e-05
16.140000,4.5378166122,4.5378166122,-5.719004e-07,2.537123e-05
16.145000,4.5378165650,4.5378165650,-5.760600e-07,2.536638e-05
16.150000,4.5378165178,4.5378165178,-5.801762e-07,2.536153e-05
16.155000,4.5378164705,4.5378164705,-5.842495e-07,2.535669e-05
16.160000,4.5378164231,4.5378164231,-5.882801e-07,2.535186e-05
16.165000,4.5378163757,4.5378163757,-5.922684e-07,2.534703e-05
16.170000,4.5378163282,4.5378163282,-5.962147e-07,2.534221e-05
16.175000,4.5378162806,4.5378162806,-6.001194e-07,2.533739e-05
16.180000,4.5378162307,4.5378162307,-6.039829e-07,2.533146e-05
16.185000,4.5378161779,4.5378161779,-6.078053e-07,2.532404e-05
16.190000,4.5378161278,4.5378161278,-6.130400e-07,2.531773e-05
16.195000,4.5378160807,4.5378160807,-6.201622e-07,2.531293e-05
16.200000,4.5378160335,4.5378160335,-6.272713e-07,2.530818e-05
16.205000,4.5378159862,4.5378159862,-6.343247e-07,2.530343e-05
16.210000,4.5378159387,4.5378159387,-6.413219e-07,2.529868e-05
16.215000,4.5378162393,4.5378162393,-6.482634e-07,2.548349e-05
16.220000,4.5378161469,4.5378161469,-6.551493e-07,2.548342e-05
16.225000,4.5378156978,4.5378156978,-4.180653e-07,2.529115e-05
16.230000,4.5378156460,4.5378156460,-4.187626e-07,2.528384e-05
16.235000,4.5378155997,4.5378155997,-4.226884e-07,2.527906e-05
16.240000,4.5378155534,4.5378155534,-4.266201e-07,2.527432e-05
16.245000,4.5378155070,4.5378155070,-4.305145e-07,2.526958e-05
16.250000,4.5378154606,4.5378154606,-4.343713e-07,2.526485e-05
16.255000,4.5378154142,4.5378154142,-4.381907e-07,2.526012e-05
16.260000,4.5378153677,4.5378153677,-4.419730e-07,2.525540e-05
16.265000,4.5378153212,4.5378153212,-4.457186e-07,2.525068e-05
16.270000,4.5378152746,4.5378152746,-4.494276e-07,2.524597e-05
16.275000,4.5378152279,4.5378152279,-4.531004e-07,2.524126e-05
16.280000,4.5378151812,4.5378151812,-4.567373e-07,2.523656e-05
16.285000,4.5378151345,4.5378151345,-4.603385e-07,2.523186e-05
16.290000,4.5378150877,4.5378150877,-4.639042e-07,2.522717e-05
16.295000,4.5378150409,4.5378150409,-4.674349e-07,2.522248e-05
16.300000,4.5378149940,4.5378149940,-4.709307e-07,2.521780e-05
16.305000,4.5378149471,4.5378149471,-4.743918e-07,2.521312e-05
16.310000,4.5378149001,4.5378149001,-4.778187e-07,2.520845e-05
16.315000,4.5378148531,4.5378148531,-4.812115e-07,2.520378e-05
16.320000,4.5378148061,4.5378148061,-4.845704e-07,2.519911e-05
16.325000,4.5378147590,4.5378147590,-4.878958e-07,2.519445e-05
16.330000,4.5378147119,4.5378147119,-4.911879e-07,2.518980e-05
16.335000,4.5378146648,4.5378146648,-4.944469e-07,2.518514e-05
16.340000,4.5378146176,4.5378146176,-4.976732e-07,2.518050e-05
16.345000,4.5378145704,4.5378145704,-5.008668e-07,2.517586e-05
16.350000,4.5378145231,4.5378145231,-5.040282e-07,2.517122e-05
16.355000,4.5378144759,4.5378144759,-5.071576e-07,2.516658e-05
16.360000,4.5378144285,4.5378144285,-5.102551e-07,2.516195e-05
16.365000,4.5378143812,4.5378143812,-5.133211e-07,2.515733e-05
16.370000,4.5378143338,4.5378143338,-5.163557e-07,2.515271e-05
16.375000,4.5378142850,4.5378142850,-5.193592e-07,2.514745e-05
16.380000,4.5378142325,4.5378142325,-5.223319e-07,2.514066e-05
16.385000,4.5378141815,4.5378141815,-5.261216e-07,2.513454e-05
16.390000,4.5378141338,4.5378141338,-5.319024e-07,2.512996e-05
16.395000,4.5378140861,4.5378140861,-5.376386e-07,2.512538e-05
16.400000,4.5378140381,4.5378140381,-5.433313e-07,2.512081e-05
16.405000,4.5378139901,4.5378139901,-5.489810e-07,2.511625e-05
16.410000,4.5378139419,4.5378139419,-5.545878e-07,2.511169e-05
16.415000,4.5378138936,4.5378138936,-5.601521e-07,2.510713e-05
16.420000,4.5378138452,4.5378138452,-5.656740e-07,2.510257e-05
16.425000,4.5378137966,4.5378137966,-5.711540e-07,2.509802e-05
16.430000,4.5378137479,4.5378137479,-5.765922e-07,2.509348e-05
16.435000,4.5378136991,4.5378136991,-5.819889e-07,2.508894e-05
16.440000,4.5378136501,4.5378136501,-5.873443e-07,2.508440e-05
16.445000,4.5378136010,4.5378136010,-5.926588e-07,2.507987e-05
16.450000,4.5378135518,4.5378135518,-5.979327e-07,2.507534e-05
16.455000,4.5378135024,4.5378135024,-6.031660e-07,2.507081e-05
16.460000,4.5378134529,4.5378134529,-6.083592e-07,2.506629e-05
16.465000,4.5378134033,4.5378134033,-6.135125e-07,2.506178e-05
16.470000,4.5378133535,4.5378133535,-6.186260e-07,2.505726e-05
16.475000,4.5378133036,4.5378133036,-6.237002e-07,2.505275e-05
16.480000,4.5378132535,4.5378132535,-6.287352e-07,2.504825e-05
16.485000,4.5378132033,4.5378132033,-6.337312e-07,2.504375e-05
16.490000,4.5378131530,4.5378131530,-6.386886e-07,2.503925e-05
16.495000,4.5378133624,4.5378133624,-6.436076e-07,2.522635e-05
16.500000,4.5378131336,4.5378131336,-6.484883e-07,2.522319e-05
16.505000,4.5378126350,4.5378126350,-3.992470e-07,2.502858e-05
16.510000,4.5378125838,4.5378125838,-4.021965e-07,2.502425e-05
16.515000,4.5378125322,4.5378125322,-4.048837e-07,2.501975e-05
16.520000,4.5378124804,4.5378124804,-4.075449e-07,2.501526e-05
16.525000,4.5378124286,4.5378124286,-4.101806e-07,2.501077e-05
16.530000,4.5378123767,4.5378123767,-4.127909e-07,2.500628e-05
16.535000,4.5378123248,4.5378123248,-4.153760e-07,2.500180e-05
16.540000,4.5378122727,4.5378122727,-4.179361e-07,2.499732e-05
16.545000,4.5378122206,4.5378122206,-4.204714e-07,2.499285e-05
16.550000,4.5378121684,4.5378121684,-4.229820e-07,2.498838e-05
16.555000,4.5378121162,4.5378121162,-4.254681e-07,2.498392e-05
16.560000,4.5378120639,4.5378120639,-4.279299e-07,2.497946e-05
16.565000,4.5378120115,4.5378120115,-4.303676e-07,2.497500e-05
16.570000,4.5378119590,4.5378119590,-4.327814e-07,2.497054e-05
16.575000,4.5378119065,4.5378119065,-4.351714e-07,2.496610e-05
16.580000,4.5378118539,4.5378118539,-4.375378e-07,2.496165e-05
16.585000,4.5378118012,4.5378118012,-4.398808e-07,2.495721e-05
16.590000,4.5378117474,4.5378117474,-4.422005e-07,2.495238e-05
16.595000,4.5378116896,4.5378116896,-4.444971e-07,2.494614e-05
16.600000,4.5378116325,4.5378116325,-4.473072e-07,2.494034e-05
16.605000,4.5378115787,4.5378115787,-4.519927e-07,2.493596e-05
16.610000,4.5378115247,4.5378115247,-4.566085e-07,2.493156e-05
16.615000,4.5378114706,4.5378114706,-4.611917e-07,2.492716e-05
16.620000,4.5378114162,4.5378114162,-4.657419e-07,2.492277e-05
16.625000,4.5378113617,4.5378113617,-4.702593e-07,2.491838e-05
16.630000,4.5378113071,4.5378113071,-4.747441e-07,2.491399e-05
16.635000,4.5378112522,4.5378112522,-4.791964e-07,2.490961e-05
16.640000,4.5378111972,4.5378111972,-4.836166e-07,2.490524e-05
16.645000,4.5378111421,4.5378111421,-4.880047e-07,2.490086e-05
16.650000,4.5378110867,4.5378110867,-4.923610e-07,2.489649e-05
16.655000,4.5378110312,4.5378110312,-4.966856e-07,2.489213e-05
16.660000,4.5378109756,4.5378109756,-5.009788e-07,2.488777e-05
16.665000,4.5378109197,4.5378109197,-5.052407e-07,2.488341e-05
16.670000,4.5378108637,4.5378108637,-5.094716e-07,2.487906e-05
16.675000,4.5378108075,4.5378108075,-5.136715e-07,2.487471e-05
16.680000,4.5378107511,4.5378107511,-5.178407e-07,2.487036e-05
16.685000,4.5378106946,4.5378106946,-5.219794e-07,2.486602e-05
16.690000,4.5378106378,4.5378106378,-5.260878e-07,2.486168e-05
16.695000,4.5378105809,4.5378105809,-5.301660e-07,2.485735e-05
16.700000,4.5378105238,4.5378105238,-5.342142e-07,2.485302e-05
16.705000,4.5378104666,4.5378104666,-5.382326e-07,2.484870e-05
16.710000,4.5378104091,4.5378104091,-5.422214e-07,2.484437e-05
16.715000,4.5378103515,4.5378103515,-5.461807e-07,2.484006e-05
16.720000,4.5378102937,4.5378102937,-5.501108e-07,2.483574e-05
16.725000,4.5378102357,4.5378102357,-5.540117e-07,2.483143e-05
16.730000,4.5378101775,4.5378101775,-5.578838e-07,2.482713e-05
16.735000,4.5378101191,4.5378101191,-5.617271e-07,2.482283e-05
16.740000,4.5378100605,4.5378100605,-5.655418e-07,2.481853e-05
16.745000,4.5378100018,4.5378100018,-5.693281e-07,2.481424e-05
16.750000,4.5378099429,4.5378099429,-5.730862e-07,2.480995e-05
16.755000,4.5378098837,4.5378098837,-5.768161e-07,2.480566e-05
16.760000,4.5378098244,4.5378098244,-5.805182e-07,2.480138e-05
16.765000,4.5378097649,4.5378097649,-5.841926e-07,2.479711e-05
16.770000,4.5378097052,4.5378097052,-5.878394e-07,2.479283e-05
16.775000,4.5378096453,4.5378096453,-5.914587e-07,2.478857e-05
16.780000,4.5378095852,4.5378095852,-5.950509e-07,2.478430e-05
16.785000,4.5378095249,4.5378095249,-5.986159e-07,2.478004e-05
16.790000,4.5378094644,4.5378094644,-6.021540e-07,2.477578e-05
16.795000,4.5378094037,4.5378094037,-6.056654e-07,2.477153e-05
16.800000,4.5378093428,4.5378093428,-6.091501e-07,2.476728e-05
16.805000,4.5378092817,4.5378092817,-6.126084e-07,2.476304e-05
16.810000,4.5378092204,4.5378092204,-6.160405e-07,2.475880e-05
16.815000,4.5378091589,4.5378091589,-6.194464e-07,2.475456e-05
16.820000,4.5378090972,4.5378090972,-6.228263e-07,2.475033e-05
16.825000,4.5378090353,4.5378090353,-6.261804e-07,2.474610e-05
16.830000,4.5378089088,4.5378089088,-6.295088e-07,2.474187e-05
16.835000,4.5378088451,4.5378088451,-6.328117e-07,2.473766e-05
16.840000,4.5378093956,4.5378093956,-6.360914e-07,2.492609e-05
16.845000,4.5378092839,4.5378092839,-6.393416e-07,2.491508e-05
16.850000,4.5378086972,4.5378086972,-3.776822e-07,2.471814e-05
16.855000,4.5378087185,4.5378087185,-3.900810e-07,2.472023e-05
16.860000,4.5378086604,4.5378086604,-3.934310e-07,2.471582e-05
16.865000,4.5378086028,4.5378086028,-3.970559e-07,2.471163e-05
16.870000,4.5378085450,4.5378085450,-4.006460e-07,2.470744e-05
16.875000,4.5378084870,4.5378084870,-4.042117e-07,2.470325e-05
16.880000,4.5378084289,4.5378084289,-4.077529e-07,2.469907e-05
16.885000,4.5378083707,4.5378083707,-4.112696e-07,2.469489e-05
16.890000,4.5378083123,4.5378083123,-4.147620e-07,2.469071e-05
16.895000,4.5378082538,4.5378082538,-4.182302e-07,2.468654e-05
16.900000,4.5378081951,4.5378081951,-4.216745e-07,2.468238e-05
16.905000,4.5378081362,4.5378081362,-4.250948e-07,2.467822e-05
16.910000,4.5378080772,4.5378080772,-4.284914e-07,2.467406e-05
16.915000,4.5378080181,4.5378080181,-4.318644e-07,2.466990e-05
16.920000,4.5378079588,4.5378079588,-4.352138e-07,2.466575e-05
16.925000,4.5378078993,4.5378078993,-4.385400e-07,2.466161e-05
16.930000,4.5378078397,4.5378078397,-4.418429e-07,2.465747e-05
16.935000,4.5378077799,4.5378077799,-4.451227e-07,2.465333e-05
16.940000,4.5378077200,4.5378077200,-4.483795e-07,2.464919e-05
