t,phi_wrapped,phi_unwrapped
5.550000,6.28015819,-0.003027116868
5.555000,6.280158199,-0.003027108233
5.560000,6.280158204,-0.003027103308
5.565000,6.280158206,-0.003027101266
5.570000,6.280158205,-0.003027101859
5.575000,6.280158202,-0.003027104984
5.580000,6.280158197,-0.003027110574
5.585000,6.280158189,-0.003027118575
5.590000,6.280158178,-0.003027128932
5.595000,6.280158166,-0.003027141595
5.600000,6.280158151,-0.003027156512
5.605000,6.280158134,-0.003027173635
5.610000,6.280158114,-0.003027192914
5.615000,6.280158093,-0.003027214299
5.620000,6.280158069,-0.003027237745
5.625000,6.280158044,-0.003027263203
5.630000,6.280158017,-0.003027290628
5.635000,6.280157987,-0.003027319973
5.640000,6.280157956,-0.003027351193
5.645000,6.280157923,-0.003027384245
5.650000,6.280157888,-0.003027419085
5.655000,6.280157852,-0.003027455669
5.660000,6.280157813,-0.003027493955
5.665000,6.280157773,-0.003027533901
5.670000,6.280157732,-0.003027575466
5.675000,6.280157689,-0.00302761861
5.680000,6.280157644,-0.003027663292
5.685000,6.280157598,-0.003027709473
5.690000,6.28015755,-0.003027757115
5.695000,6.280157501,-0.003027806178
5.700000,6.280157451,-0.003027856626
5.705000,6.280157399,-0.003027908422
5.710000,6.280157346,-0.003027961528
5.715000,6.280157291,-0.003028015908
5.720000,6.280157236,-0.003028071528
5.725000,6.280157179,-0.003028128352
5.730000,6.280157121,-0.003028186346
5.735000,6.280157062,-0.003028245476
5.740000,6.280157001,-0.003028305708
5.745000,6.28015694,-0.00302836701
5.750000,6.280156878,-0.003028429348
5.755000,6.280156814,-0.003028492692
5.760000,6.28015675,-0.003028557009
5.765000,6.280156685,-0.003028622268
5.770000,6.280156619,-0.00302868844
5.775000,6.280156552,-0.003028755493
5.780000,6.280156484,-0.003028823398
5.785000,6.280156415,-0.003028892125
5.790000,6.280156346,-0.003028961647
5.795000,6.280156275,-0.003029031934
5.800000,6.280156204,-0.003029102958
5.805000,6.280156132,-0.003029174692
5.810000,6.28015606,-0.003029247108
5.815000,6.280155987,-0.00302932018
5.820000,6.280155913,-0.003029393881
5.825000,6.280155839,-0.003029468185
5.830000,6.280155764,-0.003029543067
5.835000,6.280155689,-0.003029618501
5.840000,6.280155613,-0.003029694461
5.845000,6.280155536,-0.003029770924
5.850000,6.280155459,-0.003029847865
5.855000,6.280155382,-0.003029925261
5.860000,6.280155304,-0.003030003086
5.865000,6.280155226,-0.00303008132
5.870000,6.280155147,-0.003030159937
5.875000,6.280155068,-0.003030238916
5.880000,6.280154989,-0.003030318234
5.885000,6.280154909,-0.003030397859
5.890000,6.280154829,-0.003030477771
5.895000,6.280154749,-0.003030557945
5.900000,6.280154669,-0.003030638359
5.905000,6.280154588,-0.00303071899
5.910000,6.280154507,-0.003030799817
5.915000,6.280154426,-0.003030880817
5.920000,6.280154345,-0.003030961967
5.925000,6.280154264,-0.003031043248
5.930000,6.280154183,-0.003031124636
5.935000,6.280154101,-0.003031206111
5.940000,6.28015402,-0.003031287653
5.945000,6.280153938,-0.00303136924
5.950000,6.280153856,-0.003031450854
5.955000,6.280153775,-0.003031532475
5.960000,6.280153693,-0.003031614082
5.965000,6.280153612,-0.003031695657
5.970000,6.28015353,-0.003031777182
5.975000,6.280153449,-0.003031858636
5.980000,6.280153367,-0.003031940003
5.985000,6.280153286,-0.003032021265
5.990000,6.280153205,-0.003032102402
5.995000,6.280153124,-0.003032183399
6.000000,6.280153043,-0.003032264237
6.005000,6.280152962,-0.0030323449
6.010000,6.280152882,-0.003032425371
6.015000,6.280152802,-0.003032505634
6.020000,6.280152722,-0.003032585672
6.025000,6.280152642,-0.003032665469
6.030000,6.280152562,-0.00303274501
6.035000,6.280152483,-0.003032824279
6.040000,6.280152404,-0.00303290326
6.045000,6.280152325,-0.003032981939
6.050000,6.280152247,-0.003033060301
6.055000,6.280152169,-0.003033138331
6.060000,6.280152091,-0.003033216014
6.065000,6.280152014,-0.003033293337
6.070000,6.280151937,-0.003033370285
6.075000,6.28015186,-0.003033446845
6.080000,6.280151784,-0.003033523002
6.085000,6.280151708,-0.003033598744
6.090000,6.280151633,-0.003033674086
6.095000,6.280151558,-0.003033748985
6.100000,6.280151484,-0.003033823428
6.105000,6.28015141,-0.003033897402
6.110000,6.280151336,-0.003033970895
6.115000,6.280151264,-0.003034042864
6.120000,6.280151193,-0.003034114679
6.125000,6.280151121,-0.003034185991
6.130000,6.28015105,-0.003034256785
6.135000,6.28015098,-0.003034327047
6.140000,6.28015091,-0.003034396759
6.145000,6.280150841,-0.003034465902
6.150000,6.280150773,-0.003034534459
6.155000,6.280150705,-0.003034602417
6.160000,6.280150637,-0.003034669762
6.165000,6.280150571,-0.003034736481
6.170000,6.280150505,-0.003034802563
6.175000,6.280150439,-0.003034867995
6.180000,6.280150374,-0.003034932766
6.185000,6.28015031,-0.003034996866
6.190000,6.280150247,-0.003035060282
6.195000,6.280150184,-0.003035123005
6.200000,6.280150122,-0.003035185023
6.205000,6.280150061,-0.003035246327
6.210000,6.28015,-0.003035306905
6.215000,6.28014994,-0.003035366748
6.220000,6.280149881,-0.003035425847
6.225000,6.280149823,-0.003035484189
6.230000,6.280149765,-0.003035541768
6.235000,6.280149709,-0.003035598571
6.240000,6.280149653,-0.003035654591
6.245000,6.280149597,-0.003035709818
6.250000,6.280149543,-0.003035764242
6.255000,6.280149489,-0.003035817855
6.260000,6.280149437,-0.003035870648
6.265000,6.280149385,-0.003035922608
6.270000,6.280149334,-0.003035973579
6.275000,6.280149286,-0.003036021486
6.280000,6.280149252,-0.003036054865
6.285000,6.280141372,-0.003043934907
6.290000,6.280146347,-0.00303896
6.295000,6.280157082,-0.003028224871
6.300000,6.280168346,-0.003016961292
6.305000,6.280155453,-0.003029854289
6.310000,6.280151244,-0.003034062916
6.315000,6.280150983,-0.003034324333
6.320000,6.280151005,-0.00303430259
6.325000,6.280151133,-0.00303417379
6.330000,6.280151292,-0.003034014765
6.335000,6.280151466,-0.003033841246
6.340000,6.280151634,-0.003033673429
6.345000,6.280151758,-0.003033549142
6.350000,6.280151987,-0.003033320035
6.355000,6.280152099,-0.003033208139
6.360000,6.28015227,-0.003033036846
6.365000,6.280152476,-0.003032831237
6.370000,6.280152611,-0.003032696308
6.375000,6.280152746,-0.003032561213
6.380000,6.28015288,-0.00303242714
6.385000,6.280153011,-0.00303229606
6.390000,6.280153094,-0.003032212707
6.395000,6.280153234,-0.003032072884
6.400000,6.280153362,-0.003031944899
6.405000,6.28015348,-0.003031826804
6.410000,6.280153591,-0.003031716117
6.415000,6.280153696,-0.003031611499
6.420000,6.280153795,-0.003031512219
6.425000,6.280153889,-0.003031417862
6.430000,6.280153979,-0.003031328174
6.435000,6.280154064,-0.003031242987
6.440000,6.280154145,-0.003031162177
6.445000,6.280154222,-0.003031085645
6.450000,6.280154294,-0.003031013331
6.455000,6.280154362,-0.003030945125
6.460000,6.280154426,-0.00303088095
6.465000,6.280154486,-0.003030820732
6.470000,6.280154543,-0.003030764399
6.475000,6.280154595,-0.003030711879
6.480000,6.280154644,-0.003030663103
6.485000,6.280154689,-0.003030618001
6.490000,6.280154731,-0.003030576505
6.495000,6.280154769,-0.003030538547
6.500000,6.280154803,-0.003030504062
6.505000,6.280154834,-0.003030472982
6.510000,6.280154862,-0.003030445243
6.515000,6.280154886,-0.00303042078
6.520000,6.280154908,-0.00303039953
6.525000,6.280154926,-0.003030381431
6.530000,6.280154941,-0.00303036642
6.535000,6.280154953,-0.003030354436
6.540000,6.280154962,-0.003030345419
6.545000,6.280154968,-0.00303033931
6.550000,6.280154971,-0.003030336049
6.555000,6.280154972,-0.003030335579
6.560000,6.280154969,-0.003030337842
6.565000,6.280154964,-0.003030342782
6.570000,6.280154957,-0.003030350343
6.575000,6.280154947,-0.00303036047
6.580000,6.280154934,-0.00303037311
6.585000,6.280154919,-0.003030388208
6.590000,6.280154901,-0.003030405712
6.595000,6.280154882,-0.003030425569
6.600000,6.280154859,-0.003030447729
6.605000,6.280154835,-0.003030472141
6.610000,6.280154808,-0.003030498756
6.615000,6.28015478,-0.003030527523
6.620000,6.280154749,-0.003030558394
6.625000,6.280154716,-0.003030591322
6.630000,6.280154681,-0.00303062626
6.635000,6.280154644,-0.00303066316
6.640000,6.280154605,-0.003030701978
6.645000,6.280154565,-0.003030742668
6.650000,6.280154522,-0.003030785185
6.655000,6.280154478,-0.003030829486
6.660000,6.280154432,-0.003030875528
6.665000,6.280154384,-0.003030923267
6.670000,6.280154335,-0.003030972662
6.675000,6.280154284,-0.003031023671
6.680000,6.280154231,-0.003031076254
6.685000,6.280154177,-0.00303113037
6.690000,6.280154121,-0.00303118598
6.695000,6.280154064,-0.003031243044
6.700000,6.280154006,-0.003031301524
6.705000,6.280153946,-0.003031361382
6.710000,6.280153885,-0.003031422581
6.715000,6.280153822,-0.003031485083
6.720000,6.280153758,-0.003031548852
6.725000,6.280153693,-0.003031613852
6.730000,6.280153627,-0.003031680049
6.735000,6.28015356,-0.003031747407
6.740000,6.280153491,-0.003031815891
6.745000,6.280153422,-0.003031885469
6.750000,6.280153351,-0.003031956106
6.755000,6.280153279,-0.003032027769
6.760000,6.280153207,-0.003032100427
6.765000,6.280153133,-0.003032174047
6.770000,6.280153059,-0.003032248598
6.775000,6.280152983,-0.003032324048
6.780000,6.280152907,-0.003032400368
6.785000,6.28015283,-0.003032477526
6.790000,6.280152752,-0.003032555493
6.795000,6.280152673,-0.00303263424
6.800000,6.280152593,-0.003032713737
6.805000,6.280152513,-0.003032793957
6.810000,6.280152432,-0.00303287487
6.815000,6.280152351,-0.00303295645
6.820000,6.280152269,-0.003033038668
6.825000,6.280152186,-0.003033121498
6.830000,6.280152102,-0.003033204913
6.835000,6.280152018,-0.003033288887
6.840000,6.280151934,-0.003033373394
6.845000,6.280151849,-0.003033458409
6.850000,6.280151763,-0.003033543905
6.855000,6.280151677,-0.003033629858
6.860000,6.280151591,-0.003033716245
6.865000,6.280151504,-0.003033803031
6.870000,6.280151417,-0.003033890194
6.875000,6.280151329,-0.003033977705
6.880000,6.280151242,-0.003034065539
6.885000,6.280151154,-0.00303415367
6.890000,6.280151065,-0.003034242072
6.895000,6.280150976,-0.003034330722
6.900000,6.280150888,-0.003034419594
6.905000,6.280150799,-0.003034508663
6.910000,6.280150709,-0.003034597907
6.915000,6.28015062,-0.0030346873
6.920000,6.28015053,-0.003034776819
6.925000,6.280150441,-0.003034866442
6.930000,6.280150351,-0.003034956146
6.935000,6.280150261,-0.003035045909
6.940000,6.280150171,-0.003035135707
6.945000,6.280150082,-0.003035225521
6.950000,6.280149992,-0.003035315328
6.955000,6.280149902,-0.003035405107
6.960000,6.280149812,-0.003035494838
6.965000,6.280149723,-0.003035584501
6.970000,6.280149633,-0.003035674075
6.975000,6.280149544,-0.003035763611
6.980000,6.280149454,-0.003035853017
6.985000,6.280149365,-0.003035942272
6.990000,6.280149276,-0.003036031359
6.995000,6.280149187,-0.003036120258
7.000000,6.280149098,-0.003036208951
7.005000,6.28014901,-0.00303629742
7.010000,6.280148922,-0.003036385648
7.015000,6.280150007,-0.003035300591
7.020000,6.280164764,-0.003020542781
7.025000,6.28018408,-0.003001227217
7.030000,6.280204707,-0.002980599804
7.035000,6.280225824,-0.002959483526
7.040000,6.280247066,-0.002938240848
7.045000,6.280268233,-0.002917073869
7.050000,6.280289208,-0.002896099482
7.055000,6.280309923,-0.00287538452
7.060000,6.280330341,-0.002854965963
7.065000,6.280350444,-0.002834862965
7.070000,6.280370223,-0.002815084073
7.075000,6.280389676,-0.002795631548
7.080000,6.280408803,-0.002776503966
7.085000,6.280427609,-0.002757697773
7.090000,6.280446099,-0.002739208217
7.095000,6.280464219,-0.002721088484
7.100000,6.280482023,-0.002703283995
7.105000,6.28049952,-0.00268578672
7.110000,6.280516718,-0.002668589425
7.115000,6.280533622,-0.002651685391
7.120000,6.280550239,-0.002635068371
7.125000,6.280562647,-0.002622660323
7.130000,6.280569391,-0.002615916331
7.135000,6.280571349,-0.002613958276
7.140000,6.280569986,-0.002615321386
7.145000,6.280566273,-0.0026190342
7.150000,6.280560967,-0.00262434012
7.155000,6.28055496,-0.002630346853
7.160000,6.280552395,-0.002632912675
7.165000,6.280553187,-0.002632119728
7.170000,6.280556097,-0.002629209737
7.175000,6.280560324,-0.002624982881
7.180000,6.280565358,-0.002619949248
7.185000,6.28057087,-0.002614436903
7.190000,6.28057665,-0.002608657344
7.195000,6.28058256,-0.002602746957
7.200000,6.280588514,-0.002596793625
7.205000,6.280594453,-0.002590853859
7.210000,6.280600343,-0.002584963861
7.215000,6.280606161,-0.002579146662
7.220000,6.28061189,-0.002573416756
7.225000,6.280617524,-0.002567783094
7.230000,6.280623056,-0.002562251034
7.235000,6.280628484,-0.002556823606
7.240000,6.280633805,-0.002551502335
7.245000,6.280639019,-0.002546287779
7.250000,6.280643043,-0.002542264273
7.255000,6.280643573,-0.002541734674
7.260000,6.280640662,-0.002544645663
7.265000,6.280629611,-0.00255569582
7.270000,6.280628344,-0.002556963042
7.275000,6.280632843,-0.002552464049
7.280000,6.280640771,-0.00254453628
7.285000,6.280644423,-0.002540883864
7.290000,6.280640445,-0.002544861701
7.295000,6.28063902,-0.002546287494
7.300000,6.28063874,-0.002546567272
7.305000,6.280639263,-0.002546043799
7.310000,6.280639899,-0.002545407966
7.315000,6.280640954,-0.002544352698
7.320000,6.280638498,-0.002546809077
7.325000,6.280633588,-0.002551719533
7.330000,6.280627034,-0.002558273616
7.335000,6.280619185,-0.002566122255
7.340000,6.280610423,-0.002574884381
7.345000,6.280605043,-0.002580263769
7.350000,6.280606199,-0.002579107798
7.355000,6.280610603,-0.002574704096
7.360000,6.280616552,-0.002568755607
7.365000,6.280623393,-0.00256191389
7.370000,6.280630785,-0.002554521826
7.375000,6.280638518,-0.002546789617
7.380000,6.280646457,-0.002538850524
7.385000,6.280654518,-0.002530789437
7.390000,6.280662647,-0.002522660395
7.395000,6.280670771,-0.002514536631
7.400000,6.280678952,-0.002506355116
7.405000,6.280687167,-0.00249813998
7.410000,6.280695325,-0.002489982594
7.415000,6.28070343,-0.002481876813
7.420000,6.280711601,-0.002473706438
7.425000,6.280719703,-0.002465604145
7.430000,6.280727785,-0.002457522298
7.435000,6.280735845,-0.002449462069
7.440000,6.280743883,-0.002441424262
7.445000,6.280751898,-0.00243340913
7.450000,6.28075989,-0.002425416707
7.455000,6.28076786,-0.002417446897
7.460000,6.280775808,-0.00240949953
7.465000,6.280783733,-0.002401574392
7.470000,6.280791636,-0.002393671246
7.475000,6.280799517,-0.002385789843
7.480000,6.280807377,-0.002377929931
7.485000,6.280815216,-0.002370091262
7.490000,6.280823034,-0.002362273594
7.495000,6.28083083,-0.002354476695
7.500000,6.280838607,-0.002346700343
7.505000,6.280846363,-0.002338944329
7.510000,6.280854099,-0.002331208458
7.515000,6.280861815,-0.002323492546
7.520000,6.280871452,-0.002313855038
7.525000,6.280887889,-0.002297417962
7.530000,6.280907069,-0.002278238185
7.535000,6.280926621,-0.002258686332
7.540000,6.280946143,-0.002239164099
7.545000,6.280965548,-0.00221975935
7.550000,6.280984811,-0.002200496184
7.555000,6.281003924,-0.002181382843
7.560000,6.281022886,-0.002162421589
7.565000,6.281041695,-0.002143611835
7.570000,6.281060356,-0.00212495156
7.575000,6.281078864,-0.002106442851
7.580000,6.281097202,-0.0020881048
7.585000,6.281115376,-0.002069930886
7.590000,6.281133392,-0.002051915452
7.595000,6.281151257,-0.002034049926
7.600000,6.281168977,-0.002016329745
7.605000,6.281186557,-0.001998750502
7.610000,6.281203999,-0.001981308388
7.615000,6.281221311,-0.001963996557
7.620000,6.281238488,-0.001946818982
7.625000,6.281255542,-0.001929765296
7.630000,6.281272466,-0.001912841413
7.635000,6.281289272,-0.00189603529
7.640000,6.281305959,-0.001879348058
7.645000,6.281322527,-0.001862779876
7.650000,6.281338979,-0.001846328383
7.655000,6.28135531,-0.001829996983
7.660000,6.281371533,-0.001813774189
7.665000,6.281387645,-0.001797661736
7.670000,6.281403649,-0.001781658573
7.675000,6.281419544,-0.00176576278
7.680000,6.281435333,-0.001749974472
7.685000,6.281451027,-0.001734280021
7.690000,6.281466605,-0.001718701845
7.695000,6.281482075,-0.00170323192
7.700000,6.281497401,-0.001687905907
7.705000,6.28151283,-0.001672477238
7.710000,6.281528586,-0.001656721139
7.715000,6.281544672,-0.00164063542
7.720000,6.281561014,-0.001624293054
7.725000,6.281577559,-0.001607748458
7.730000,6.281594275,-0.001591032388
7.735000,6.281611141,-0.001574166178
7.740000,6.281628143,-0.001557163731
7.745000,6.281645276,-0.001540031349
7.750000,6.281662529,-0.001522777693
7.755000,6.2816799,-0.001505406772
7.760000,6.281697385,-0.001487922178
7.765000,6.281714979,-0.001470328449
7.770000,6.281732677,-0.001452629937
7.775000,6.281750479,-0.001434828289
7.780000,6.281768379,-0.001416928346
7.785000,6.281786375,-0.001398932509
7.790000,6.281804446,-0.00138086144
7.795000,6.281822618,-0.001362688917
7.800000,6.281840881,-0.001344425998
7.805000,6.281858259,-0.001327047879
7.810000,6.281875994,-0.001309313244
7.815000,6.281894823,-0.001290484377
7.820000,6.281914416,-0.001270891556
7.825000,6.281934579,-0.001250728063
7.830000,6.281955175,-0.001230131977
7.835000,6.281976104,-0.001209203347
7.840000,6.281997285,-0.00118802266
7.845000,6.282034466,-0.001150840735
7.850000,6.282077168,-0.001108139589
7.855000,6.282116339,-0.001068968
7.860000,6.282152139,-0.001033168641
7.865000,6.282184463,-0.001000844341
7.870000,6.282214093,-0.0009712140932
7.875000,6.282242158,-0.0009431490332
7.880000,6.282268446,-0.0009168615334
7.885000,6.282293219,-0.0008920885327
7.890000,6.282314413,-0.0008708944083
7.895000,6.282336443,-0.0008488643445
7.900000,6.282358724,-0.000826582899
7.905000,6.282380534,-0.0008047733335
7.910000,6.282401563,-0.0007837439247
7.915000,6.282421546,-0.0007637615316
7.920000,6.28243944,-0.0007458674436
7.925000,6.282455496,-0.0007298115603
7.930000,6.282469894,-0.0007154128991
7.935000,6.282482801,-0.0007025059727
7.940000,6.282493607,-0.0006917003798
7.945000,6.282503974,-0.0006813334573
7.950000,6.282514512,-0.0006707949326
7.955000,6.282524135,-0.0006611723734
7.960000,6.282532614,-0.0006526930617
7.965000,6.282539894,-0.0006454131766
7.970000,6.282545968,-0.0006393390261
7.975000,6.282550844,-0.0006344636089
7.980000,6.282554543,-0.0006307638465
7.985000,6.282557093,-0.0006282141623
7.990000,6.282558519,-0.0006267877963
7.995000,6.282558852,-0.0006264552143
8.000000,6.282558112,-0.00062719546
8.005000,6.282556327,-0.0006289798179
8.010000,6.282553526,-0.0006317815351
8.015000,6.282549732,-0.000635574896
8.020000,6.282544972,-0.0006403348264
8.025000,6.28253927,-0.0006460368124
8.030000,6.28253265,-0.0006526568735
8.035000,6.282525136,-0.0006601715457
8.040000,6.282516749,-0.0006685578681
8.045000,6.282507514,-0.0006777933719
8.050000,6.282497451,-0.0006878560696
8.055000,6.282486583,-0.0006987244453
8.060000,6.28247493,-0.0007103774455
8.065000,6.282462513,-0.0007227943615
8.070000,6.282449347,-0.000735960037
8.075000,6.282435306,-0.0007500015207
8.080000,6.282408692,-0.0007766154248
8.085000,6.282385658,-0.0007996495708
8.090000,6.282365647,-0.0008196597228
8.095000,6.282346619,-0.0008386886593
8.100000,6.282327918,-0.0008573892779
8.105000,6.282309314,-0.000875993089
8.110000,6.282290677,-0.0008946297617
8.115000,6.282271956,-0.0009133513988
8.120000,6.282253128,-0.0009321788597
8.125000,6.282234188,-0.0009511191512
8.130000,6.282215133,-0.0009701739552
8.135000,6.282195964,-0.0009893427071
8.140000,6.282176684,-0.001008623452
8.145000,6.282157293,-0.001028014278
8.150000,6.282137794,-0.001047512917
8.155000,6.28211819,-0.0010671171
8.160000,6.282098483,-0.001086824586
8.165000,6.282078674,-0.001106633167
8.170000,6.282058766,-0.001126540682
8.175000,6.282038762,-0.001146545015
8.180000,6.282018663,-0.0011666441
8.185000,6.282006734,-0.001178573081
8.190000,6.281996277,-0.00118902998
8.195000,6.281984275,-0.001201032467
8.200000,6.281971545,-0.001213762461
8.205000,6.281958523,-0.001226784101
8.210000,6.281945397,-0.001239909929
8.215000,6.281932274,-0.001253032884
8.220000,6.281919198,-0.00126610892
8.225000,6.28190619,-0.001279116896
8.230000,6.281893268,-0.001292039373
8.235000,6.281880433,-0.001304873811
8.240000,6.281867689,-0.001317617762
8.245000,6.281855033,-0.001330274523
8.250000,6.281842464,-0.001342843272
8.255000,6.281829983,-0.001355323823
8.260000,6.281817586,-0.001367721023
8.265000,6.281800667,-0.001384639812
8.270000,6.281783943,-0.001401364473
8.275000,6.281768343,-0.001416964602
8.280000,6.281753554,-0.001431753534
8.285000,6.281739323,-0.001445983991
8.290000,6.281725513,-0.001459794474
8.295000,6.281712045,-0.001473261859
8.300000,6.281698876,-0.001486431072
8.305000,6.281685986,-0.001499321528
8.310000,6.281673348,-0.00151195929
8.315000,6.281660955,-0.001524352398
8.320000,6.281648794,-0.001536512974
8.325000,6.281636862,-0.001548444891
8.330000,6.281625144,-0.001560163055
8.335000,6.281613638,-0.0015716692
8.340000,6.281602331,-0.001582976032
8.345000,6.281591224,-0.001594083568
8.350000,6.281580308,-0.001604999548
8.355000,6.281569575,-0.001615731736
8.360000,6.281559021,-0.001626286102
8.365000,6.281548632,-0.001636674917
8.370000,6.281538411,-0.001646895739
8.375000,6.281528352,-0.001656955494
8.380000,6.281518446,-0.001666860856
8.385000,6.281508689,-0.001676617714
8.390000,6.281499076,-0.001686231657
8.395000,6.281489599,-0.001695708123
8.400000,6.281480255,-0.001705052431
8.405000,6.281471037,-0.001714269793
8.410000,6.281461942,-0.001723365318
8.415000,6.281452963,-0.001732344015
8.420000,6.281444096,-0.001741210792
8.425000,6.281435337,-0.001749970462
8.430000,6.281426679,-0.001758627739
8.435000,6.28141812,-0.001767187247
8.440000,6.281409654,-0.001775653513
8.445000,6.281401276,-0.001784030976
8.450000,6.281392983,-0.001792323984
8.455000,6.28138477,-0.001800536797
8.460000,6.281376636,-0.001808671318
8.465000,6.281368572,-0.001816734952
8.470000,6.281360575,-0.001824732524
8.475000,6.281352642,-0.001832665532
8.480000,6.281340539,-0.001844768244
8.485000,6.281332349,-0.001852958428
8.490000,6.281326817,-0.001858490513
8.495000,6.281322729,-0.001862577959
8.500000,6.281319349,-0.001865958031
8.505000,6.281316045,-0.001869261932
8.510000,6.281311626,-0.001873680912
8.515000,6.281327127,-0.001858179947
8.520000,6.281414726,-0.001770580939
8.525000,6.281472487,-0.001712820499
8.530000,6.281513365,-0.001671942112
8.535000,6.281544826,-0.001640481537
8.540000,6.281570332,-0.001614974954
8.545000,6.281591561,-0.001593745788
8.550000,6.28160935,-0.001575956911
8.555000,6.281624135,-0.001561171849
8.560000,6.281636158,-0.001549148731
8.565000,6.281645575,-0.001539732188
8.570000,6.281453193,-0.001732114441
8.575000,6.28117648,-0.00200882685
8.580000,6.280854611,-0.002330696646
8.585000,6.280476605,-0.002708701795
8.590000,6.280038646,-0.003146661658
8.595000,6.279550845,-0.003634461853
8.600000,6.279049191,-0.004136116314
8.605000,6.278545786,-0.004639521133
8.610000,6.278043047,-0.005142260417
8.615000,6.277540845,-0.005644462165
8.620000,6.277038647,-0.006146660401
8.625000,6.276536078,-0.006649229294
8.630000,6.276032918,-0.007152389157
8.635000,6.275529118,-0.007656189021
8.640000,6.275024719,-0.00816058829
8.645000,6.27451982,-0.008665487512
8.650000,6.274014567,-0.009170740579
8.655000,6.273509119,-0.009676187852
8.660000,6.273003657,-0.01018164983
8.665000,6.272498362,-0.01068694544
8.670000,6.27199341,-0.01119189726
8.675000,6.271488988,-0.01169631935
8.680000,6.270985272,-0.01220003525
8.685000,6.270482644,-0.01270266338
8.690000,6.269981909,-0.0132033986
8.695000,6.26948405,-0.01370125763
8.700000,6.268989911,-0.01419539641
8.705000,6.268500206,-0.01468510156
8.710000,6.268015525,-0.01516978255
8.715000,6.267536375,-0.01564893254
8.720000,6.267063178,-0.01612212878
8.725000,6.266596319,-0.01658898846
8.730000,6.266136105,-0.01704920219
8.735000,6.265682858,-0.01750244873
8.740000,6.265236855,-0.01794845208
8.745000,6.264798322,-0.01838698542
8.750000,6.264367512,-0.01881779482
8.755000,6.263944612,-0.01924069472
8.760000,6.263852126,-0.01933318143
8.765000,6.26382829,-0.01935701748
8.770000,6.263614974,-0.01957033286
8.775000,6.263334895,-0.01985041199
8.780000,6.263021826,-0.02016348147
8.785000,6.26269063,-0.02049467727
8.790000,6.262350243,-0.02083506403
8.795000,6.261960721,-0.02122458617
8.800000,6.261549213,-0.02163609444
8.805000,6.261166964,-0.02201834301
8.810000,6.260835712,-0.02234959474
8.815000,6.260570669,-0.02261463781
8.820000,6.260370945,-0.02281436208
8.825000,6.260190695,-0.02299461232
8.830000,6.260019317,-0.02316598994
8.835000,6.259852714,-0.02333259361
8.840000,6.259689689,-0.02349561826
8.845000,6.259531585,-0.02365372252
8.850000,6.259381115,-0.02380419223
8.855000,6.259241786,-0.02394352121
8.860000,6.259117546,-0.02406776071
8.865000,6.259012575,-0.024172732
8.870000,6.258921817,-0.02426349006
8.875000,6.258842756,-0.02434255163
8.880000,6.259180141,-0.02400516599
8.885000,6.260121658,-0.02306364915
8.890000,6.261378424,-0.02180688322
8.895000,6.262302029,-0.02088327833
8.900000,6.263227951,-0.01995735572
8.905000,6.264271705,-0.01891360251
8.910000,6.265381815,-0.01780349183
8.915000,6.266518877,-0.01666642972
8.920000,6.267657101,-0.01552820661
8.925000,6.268783186,-0.01440212152
8.930000,6.269873926,-0.01331138082
8.935000,6.27092887,-0.01225643669
8.940000,6.271956126,-0.01122918085
8.945000,6.272960643,-0.01022466425
8.950000,6.273939429,-0.009245877988
8.955000,6.274880832,-0.008304475317
8.960000,6.275782807,-0.007402500288
8.965000,6.276646547,-0.006538759944
8.970000,6.277524939,-0.005660368326
8.975000,6.278372652,-0.004812655653
8.980000,6.27916335,-0.004021957006
8.985000,6.279906326,-0.003278981491
8.990000,6.280610925,-0.002574381818
8.995000,6.281282662,-0.001902644734
9.000000,6.281925078,-0.001260229662
9.005000,6.282540551,-0.0006447565469
9.010000,0.0001323853935,0.0001323853935
9.015000,0.0008315956908,0.0008315956908
9.020000,0.001436836063,0.001436836063
9.025000,0.001987211822,0.001987211822
9.030000,0.002334400986,0.002334400986
9.035000,0.002505123076,0.002505123076
9.040000,0.002549943731,0.002549943731
9.045000,0.002536271237,0.002536271237
9.050000,0.002501335973,0.002501335973
9.055000,0.002458659435,0.002458659435
9.060000,0.00241159889,0.00241159889
9.065000,0.002361875345,0.002361875345
9.070000,0.002310090289,0.002310090289
9.075000,0.002256578764,0.002256578764
9.080000,0.002201481759,0.002201481759
9.085000,0.002144890034,0.002144890034
9.090000,0.002086903241,0.002086903241
9.095000,0.002027512842,0.002027512842
9.100000,0.001966854159,0.001966854159
9.105000,0.001904903161,0.001904903161
9.110000,0.001841759274,0.001841759274
9.115000,0.001777459337,0.001777459337
9.120000,0.00171207737,0.00171207737
9.125000,0.001645632549,0.001645632549
9.130000,0.001578136366,0.001578136366
9.135000,0.001508148088,0.001508148088
9.140000,0.001480381761,0.001480381761
9.145000,0.001363260729,0.001363260729
9.150000,0.001201999386,0.001201999386
9.155000,0.001070533951,0.001070533951
9.160000,0.0009566247814,0.0009566247814
9.165000,0.0008440888968,0.0008440888968
9.170000,0.0007513021067,0.0007513021067
9.175000,0.0006528821773,0.0006528821773
9.180000,0.0005534517754,0.0005534517754
9.185000,0.0004539472634,0.0004539472634
9.190000,0.0003546077381,0.0003546077381
9.195000,0.0003055083345,0.0003055083345
9.200000,0.0003258869287,0.0003258869287
9.205000,0.0003047865799,0.0003047865799
