t,theta_wrapped,theta_unwrapped,gap,d_cath
15.865000,3.4906461034,3.4906461034,-5.377411e-07,2.565323e-05
15.870000,3.4906461041,3.4906461041,-5.442963e-07,2.564778e-05
15.875000,3.4906461047,3.4906461047,-5.507839e-07,2.564234e-05
15.880000,3.4906461054,3.4906461054,-5.572045e-07,2.563692e-05
15.885000,3.4906461061,3.4906461061,-5.635586e-07,2.563152e-05
15.890000,3.4906461067,3.4906461067,-5.698469e-07,2.562613e-05
15.895000,3.4906461074,3.4906461074,-5.760697e-07,2.562076e-05
15.900000,3.4906461080,3.4906461080,-5.822278e-07,2.561541e-05
15.905000,3.4906461087,3.4906461087,-5.883216e-07,2.561007e-05
15.910000,3.4906461093,3.4906461093,-5.943517e-07,2.560475e-05
15.915000,3.4906461099,3.4906461099,-6.003186e-07,2.559945e-05
15.920000,3.4906461105,3.4906461105,-6.062228e-07,2.559416e-05
15.925000,3.4906461111,3.4906461111,-6.120649e-07,2.558888e-05
15.930000,3.4906461118,3.4906461118,-6.178454e-07,2.558362e-05
15.935000,3.4906461124,3.4906461124,-6.235649e-07,2.557837e-05
15.940000,3.4906461130,3.4906461130,-6.292237e-07,2.557314e-05
15.945000,3.4906461136,3.4906461136,-6.348224e-07,2.556792e-05
15.950000,3.4906461142,3.4906461142,-6.403616e-07,2.556271e-05
15.955000,3.4906461148,3.4906461148,-6.458417e-07,2.555752e-05
15.960000,3.4906461154,3.4906461154,-6.512633e-07,2.555233e-05
15.965000,3.4906461161,3.4906461161,-6.566267e-07,2.554716e-05
15.970000,3.4906461167,3.4906461167,-6.619325e-07,2.554201e-05
15.975000,3.4906461173,3.4906461173,-6.671813e-07,2.553686e-05
15.980000,3.4906462122,3.4906462122,-6.723734e-07,2.572242e-05
15.985000,3.4906460786,3.4906460786,-6.775093e-07,2.553571e-05
15.990000,3.4906460727,3.4906460727,-4.435833e-07,2.552478e-05
15.995000,3.4906461632,3.4906461632,-6.761431e-07,2.570845e-05
16.000000,3.4906460260,3.4906460260,-4.491676e-07,2.552012e-05
16.005000,3.4906460192,3.4906460192,-4.449101e-07,2.550779e-05
16.010000,3.4906460167,3.4906460167,-4.475376e-07,2.550049e-05
16.015000,3.4906460156,3.4906460156,-4.523228e-07,2.549493e-05
16.020000,3.4906460148,3.4906460148,-4.576680e-07,2.548986e-05
16.025000,3.4906460139,3.4906460139,-4.629801e-07,2.548482e-05
16.030000,3.4906460130,3.4906460130,-4.682402e-07,2.547979e-05
16.035000,3.4906460121,3.4906460121,-4.734482e-07,2.547477e-05
16.040000,3.4906460111,3.4906460111,-4.786045e-07,2.546976e-05
16.045000,3.4906460100,3.4906460100,-4.837095e-07,2.546476e-05
16.050000,3.4906460089,3.4906460089,-4.887635e-07,2.545977e-05
16.055000,3.4906460078,3.4906460078,-4.937671e-07,2.545478e-05
16.060000,3.4906460066,3.4906460066,-4.987206e-07,2.544981e-05
16.065000,3.4906460053,3.4906460053,-5.036244e-07,2.544484e-05
16.070000,3.4906460040,3.4906460040,-5.084789e-07,2.543988e-05
16.075000,3.4906460027,3.4906460027,-5.132845e-07,2.543493e-05
16.080000,3.4906460013,3.4906460013,-5.180416e-07,2.542998e-05
16.085000,3.4906459999,3.4906459999,-5.227506e-07,2.542505e-05
16.090000,3.4906459984,3.4906459984,-5.274119e-07,2.542012e-05
16.095000,3.4906459968,3.4906459968,-5.320258e-07,2.541520e-05
16.100000,3.4906459953,3.4906459953,-5.365927e-07,2.541028e-05
16.105000,3.4906459936,3.4906459936,-5.411131e-07,2.540538e-05
16.110000,3.4906459920,3.4906459920,-5.455873e-07,2.540048e-05
16.115000,3.4906459902,3.4906459902,-5.500156e-07,2.539559e-05
16.120000,3.4906459885,3.4906459885,-5.543984e-07,2.539070e-05
16.125000,3.4906459867,3.4906459867,-5.587361e-07,2.538582e-05
16.130000,3.4906459848,3.4906459848,-5.630290e-07,2.538095e-05
16.135000,3.4906459829,3.4906459829,-5.672776e-07,2.537608e-05
16.140000,3.4906459810,3.4906459810,-5.714821e-07,2.537123e-05
16.145000,3.4906459790,3.4906459790,-5.756429e-07,2.536637e-05
16.150000,3.4906459769,3.4906459769,-5.797604e-07,2.536153e-05
16.155000,3.4906459749,3.4906459749,-5.838349e-07,2.535669e-05
16.160000,3.4906459727,3.4906459727,-5.878667e-07,2.535186e-05
16.165000,3.4906459706,3.4906459706,-5.918563e-07,2.534703e-05
16.170000,3.4906459684,3.4906459684,-5.958038e-07,2.534221e-05
16.175000,3.4906459661,3.4906459661,-5.997098e-07,2.533739e-05
16.180000,3.4906459631,3.4906459631,-6.035744e-07,2.533163e-05
16.185000,3.4906459590,3.4906459590,-6.073980e-07,2.532421e-05
16.190000,3.4906459557,3.4906459557,-6.124115e-07,2.531773e-05
16.195000,3.4906459535,3.4906459535,-6.195301e-07,2.531293e-05
16.200000,3.4906459513,3.4906459513,-6.266405e-07,2.530817e-05
16.205000,3.4906459490,3.4906459490,-6.336954e-07,2.530342e-05
16.210000,3.4906459467,3.4906459467,-6.406941e-07,2.529868e-05
16.215000,3.4906459442,3.4906459442,-6.476370e-07,2.529394e-05
16.220000,3.4906459417,3.4906459417,-6.545244e-07,2.528920e-05
16.225000,3.4906459391,3.4906459391,-6.613567e-07,2.528448e-05
16.230000,3.4906460643,3.4906460643,-6.681344e-07,2.547522e-05
16.235000,3.4906460470,3.4906460470,-6.748577e-07,2.547516e-05
16.240000,3.4906459001,3.4906459001,-4.296393e-07,2.527694e-05
16.245000,3.4906458960,3.4906458960,-4.301738e-07,2.526961e-05
16.250000,3.4906458939,3.4906458939,-4.339871e-07,2.526485e-05
16.255000,3.4906458918,3.4906458918,-4.378070e-07,2.526012e-05
16.260000,3.4906458896,3.4906458896,-4.415904e-07,2.525540e-05
16.265000,3.4906458874,3.4906458874,-4.453371e-07,2.525068e-05
16.270000,3.4906458852,3.4906458852,-4.490472e-07,2.524597e-05
16.275000,3.4906458829,3.4906458829,-4.527211e-07,2.524126e-05
16.280000,3.4906458806,3.4906458806,-4.563590e-07,2.523656e-05
16.285000,3.4906458783,3.4906458783,-4.599613e-07,2.523186e-05
16.290000,3.4906458759,3.4906458759,-4.635281e-07,2.522717e-05
16.295000,3.4906458735,3.4906458735,-4.670599e-07,2.522248e-05
16.300000,3.4906458711,3.4906458711,-4.705567e-07,2.521780e-05
16.305000,3.4906458686,3.4906458686,-4.740189e-07,2.521312e-05
16.310000,3.4906458661,3.4906458661,-4.774468e-07,2.520844e-05
16.315000,3.4906458636,3.4906458636,-4.808407e-07,2.520378e-05
16.320000,3.4906458611,3.4906458611,-4.842007e-07,2.519911e-05
16.325000,3.4906458585,3.4906458585,-4.875271e-07,2.519445e-05
16.330000,3.4906458559,3.4906458559,-4.908202e-07,2.518979e-05
16.335000,3.4906458532,3.4906458532,-4.940803e-07,2.518514e-05
16.340000,3.4906458506,3.4906458506,-4.973076e-07,2.518050e-05
16.345000,3.4906458479,3.4906458479,-5.005023e-07,2.517585e-05
16.350000,3.4906458451,3.4906458451,-5.036647e-07,2.517122e-05
16.355000,3.4906458424,3.4906458424,-5.067951e-07,2.516658e-05
16.360000,3.4906458396,3.4906458396,-5.098936e-07,2.516195e-05
16.365000,3.4906458368,3.4906458368,-5.129606e-07,2.515733e-05
16.370000,3.4906458340,3.4906458340,-5.159962e-07,2.515271e-05
16.375000,3.4906458307,3.4906458307,-5.190008e-07,2.514761e-05
16.380000,3.4906458261,3.4906458261,-5.219745e-07,2.514082e-05
16.385000,3.4906458218,3.4906458218,-5.255557e-07,2.513453e-05
16.390000,3.4906458188,3.4906458188,-5.313379e-07,2.512996e-05
16.395000,3.4906458157,3.4906458157,-5.370752e-07,2.512538e-05
16.400000,3.4906458126,3.4906458126,-5.427692e-07,2.512081e-05
16.405000,3.4906458094,3.4906458094,-5.484201e-07,2.511625e-05
16.410000,3.4906458062,3.4906458062,-5.540281e-07,2.511168e-05
16.415000,3.4906458029,3.4906458029,-5.595936e-07,2.510713e-05
16.420000,3.4906457995,3.4906457995,-5.651168e-07,2.510257e-05
16.425000,3.4906457960,3.4906457960,-5.705979e-07,2.509802e-05
16.430000,3.4906457925,3.4906457925,-5.760373e-07,2.509348e-05
16.435000,3.4906457890,3.4906457890,-5.814352e-07,2.508894e-05
16.440000,3.4906457854,3.4906457854,-5.867919e-07,2.508440e-05
16.445000,3.4906457817,3.4906457817,-5.921076e-07,2.507987e-05
16.450000,3.4906457779,3.4906457779,-5.973826e-07,2.507534e-05
16.455000,3.4906457741,3.4906457741,-6.026171e-07,2.507081e-05
16.460000,3.4906457703,3.4906457703,-6.078115e-07,2.506629e-05
16.465000,3.4906457663,3.4906457663,-6.129659e-07,2.506177e-05
16.470000,3.4906457623,3.4906457623,-6.180807e-07,2.505726e-05
16.475000,3.4906457583,3.4906457583,-6.231560e-07,2.505275e-05
16.480000,3.4906457541,3.4906457541,-6.281921e-07,2.504825e-05
16.485000,3.4906457499,3.4906457499,-6.331894e-07,2.504375e-05
16.490000,3.4906457457,3.4906457457,-6.381479e-07,2.503925e-05
16.495000,3.4906457414,3.4906457414,-6.430680e-07,2.503476e-05
16.500000,3.4906457370,3.4906457370,-6.479499e-07,2.503027e-05
16.505000,3.4906457325,3.4906457325,-6.527939e-07,2.502578e-05
16.510000,3.4906457280,3.4906457280,-6.576001e-07,2.502130e-05
16.515000,3.4906458195,3.4906458195,-6.623689e-07,2.521416e-05
16.520000,3.4906457519,3.4906457519,-6.671004e-07,2.521096e-05
16.525000,3.4906455859,3.4906455859,-4.095864e-07,2.501057e-05
16.530000,3.4906455811,3.4906455811,-4.124669e-07,2.500629e-05
16.535000,3.4906455762,3.4906455762,-4.150530e-07,2.500181e-05
16.540000,3.4906455712,3.4906455712,-4.176139e-07,2.499733e-05
16.545000,3.4906455662,3.4906455662,-4.201501e-07,2.499286e-05
16.550000,3.4906455611,3.4906455611,-4.226615e-07,2.498839e-05
16.555000,3.4906455560,3.4906455560,-4.251485e-07,2.498392e-05
16.560000,3.4906455509,3.4906455509,-4.276112e-07,2.497946e-05
16.565000,3.4906455457,3.4906455457,-4.300498e-07,2.497500e-05
16.570000,3.4906455405,3.4906455405,-4.324644e-07,2.497055e-05
16.575000,3.4906455352,3.4906455352,-4.348553e-07,2.496610e-05
16.580000,3.4906455299,3.4906455299,-4.372225e-07,2.496165e-05
16.585000,3.4906455245,3.4906455245,-4.395663e-07,2.495721e-05
16.590000,3.4906455189,3.4906455189,-4.418869e-07,2.495253e-05
16.595000,3.4906455118,3.4906455118,-4.441843e-07,2.494629e-05
16.600000,3.4906455047,3.4906455047,-4.467984e-07,2.494034e-05
16.605000,3.4906454989,3.4906454989,-4.514887e-07,2.493597e-05
16.610000,3.4906454930,3.4906454930,-4.561054e-07,2.493156e-05
16.615000,3.4906454870,3.4906454870,-4.606897e-07,2.492717e-05
16.620000,3.4906454810,3.4906454810,-4.652409e-07,2.492277e-05
16.625000,3.4906454749,3.4906454749,-4.697593e-07,2.491838e-05
16.630000,3.4906454687,3.4906454687,-4.742451e-07,2.491400e-05
16.635000,3.4906454625,3.4906454625,-4.786985e-07,2.490962e-05
16.640000,3.4906454561,3.4906454561,-4.831197e-07,2.490524e-05
16.645000,3.4906454497,3.4906454497,-4.875088e-07,2.490087e-05
16.650000,3.4906454433,3.4906454433,-4.918661e-07,2.489650e-05
16.655000,3.4906454367,3.4906454367,-4.961917e-07,2.489213e-05
16.660000,3.4906454301,3.4906454301,-5.004859e-07,2.488777e-05
16.665000,3.4906454234,3.4906454234,-5.047488e-07,2.488341e-05
16.670000,3.4906454166,3.4906454166,-5.089807e-07,2.487906e-05
16.675000,3.4906454098,3.4906454098,-5.131816e-07,2.487471e-05
16.680000,3.4906454028,3.4906454028,-5.173518e-07,2.487036e-05
16.685000,3.4906453958,3.4906453958,-5.214915e-07,2.486602e-05
16.690000,3.4906453888,3.4906453888,-5.256008e-07,2.486169e-05
16.695000,3.4906453816,3.4906453816,-5.296800e-07,2.485735e-05
16.700000,3.4906453744,3.4906453744,-5.337292e-07,2.485302e-05
16.705000,3.4906453671,3.4906453671,-5.377486e-07,2.484870e-05
16.710000,3.4906453597,3.4906453597,-5.417384e-07,2.484438e-05
16.715000,3.4906453522,3.4906453522,-5.456987e-07,2.484006e-05
16.720000,3.4906453447,3.4906453447,-5.496297e-07,2.483575e-05
16.725000,3.4906453371,3.4906453371,-5.535316e-07,2.483144e-05
16.730000,3.4906453294,3.4906453294,-5.574046e-07,2.482713e-05
16.735000,3.4906453216,3.4906453216,-5.612489e-07,2.482283e-05
16.740000,3.4906453137,3.4906453137,-5.650646e-07,2.481853e-05
16.745000,3.4906453058,3.4906453058,-5.688518e-07,2.481424e-05
16.750000,3.4906452978,3.4906452978,-5.726108e-07,2.480995e-05
16.755000,3.4906452897,3.4906452897,-5.763418e-07,2.480567e-05
16.760000,3.4906452815,3.4906452815,-5.800448e-07,2.480139e-05
16.765000,3.4906452732,3.4906452732,-5.837201e-07,2.479711e-05
16.770000,3.4906452649,3.4906452649,-5.873678e-07,2.479284e-05
16.775000,3.4906452564,3.4906452564,-5.909881e-07,2.478857e-05
16.780000,3.4906452479,3.4906452479,-5.945812e-07,2.478430e-05
16.785000,3.4906452393,3.4906452393,-5.981472e-07,2.478004e-05
16.790000,3.4906452307,3.4906452307,-6.016862e-07,2.477579e-05
16.795000,3.4906452219,3.4906452219,-6.051985e-07,2.477153e-05
16.800000,3.4906448607,3.4906448607,-6.086842e-07,2.476728e-05
16.805000,3.4906445007,3.4906445007,-6.121434e-07,2.476304e-05
16.810000,3.4906448285,3.4906448285,-6.155772e-07,2.475880e-05
16.815000,3.4906451550,3.4906451550,-6.189840e-07,2.475457e-05
16.820000,3.4906451459,3.4906451459,-6.223640e-07,2.475033e-05
16.825000,3.4906451367,3.4906451367,-6.257191e-07,2.474611e-05
16.830000,3.4906451275,3.4906451275,-6.290484e-07,2.474188e-05
16.835000,3.4906451182,3.4906451182,-6.323522e-07,2.473766e-05
16.840000,3.4906451087,3.4906451087,-6.356307e-07,2.473345e-05
16.845000,3.4906450993,3.4906450993,-6.388839e-07,2.472704e-05
16.850000,3.4906450921,3.4906450921,-6.421121e-07,2.472049e-05
16.855000,3.4906452827,3.4906452827,-6.483503e-07,2.491450e-05
16.860000,3.4906452776,3.4906452776,-6.547869e-07,2.490577e-05
16.865000,3.4906450816,3.4906450816,-3.879774e-07,2.470543e-05
16.870000,3.4906450801,3.4906450801,-4.004846e-07,2.470765e-05
16.875000,3.4906450720,3.4906450720,-4.037583e-07,2.470325e-05
16.880000,3.4906450640,3.4906450640,-4.073099e-07,2.469908e-05
16.885000,3.4906450559,3.4906450559,-4.108271e-07,2.469490e-05
16.890000,3.4906450478,3.4906450478,-4.143204e-07,2.469072e-05
16.895000,3.4906450396,3.4906450396,-4.177895e-07,2.468655e-05
16.900000,3.4906450313,3.4906450313,-4.212346e-07,2.468239e-05
16.905000,3.4906450230,3.4906450230,-4.246558e-07,2.467822e-05
16.910000,3.4906450146,3.4906450146,-4.280532e-07,2.467407e-05
16.915000,3.4906450061,3.4906450061,-4.314270e-07,2.466991e-05
16.920000,3.4906449976,3.4906449976,-4.347773e-07,2.466576e-05
16.925000,3.4906449890,3.4906449890,-4.381043e-07,2.466162e-05
16.930000,3.4906449803,3.4906449803,-4.414080e-07,2.465747e-05
16.935000,3.4906449716,3.4906449716,-4.446887e-07,2.465334e-05
16.940000,3.4906449627,3.4906449627,-4.479464e-07,2.464920e-05
