t,theta_wrapped,theta_unwrapped,gap,d_cath
13.125000,4.5378402304,4.5378402304,-6.348978e-07,3.648972e-07
13.130000,4.5378402265,4.5378402265,-6.267313e-07,3.637975e-07
13.135000,4.5378402226,4.5378402226,-6.310260e-07,3.626891e-07
13.140000,4.5378402187,4.5378402187,-6.229195e-07,3.652794e-07
13.145000,4.5378402149,4.5378402149,-6.271806e-07,3.641193e-07
13.150000,4.5378402110,4.5378402110,-6.315443e-07,3.630098e-07
13.155000,4.5378402071,4.5378402071,-6.234439e-07,3.655920e-07
13.160000,4.5378402033,4.5378402033,-6.276925e-07,3.644304e-07
13.165000,4.5378401994,4.5378401994,-6.320428e-07,3.633191e-07
13.170000,4.5378401956,4.5378401956,-6.239485e-07,3.658933e-07
13.175000,4.5378401917,4.5378401917,-6.281847e-07,3.647304e-07
13.180000,4.5378401879,4.5378401879,-6.325218e-07,3.636173e-07
13.185000,4.5378401840,4.5378401840,-6.244339e-07,3.661836e-07
13.190000,4.5378401802,4.5378401802,-6.286580e-07,3.650197e-07
13.195000,4.5378401763,4.5378401763,-6.329819e-07,3.639050e-07
13.200000,4.5378401725,4.5378401725,-6.249010e-07,3.664635e-07
13.205000,4.5378401686,4.5378401686,-6.291130e-07,3.652986e-07
13.210000,4.5378401648,4.5378401648,-6.334240e-07,3.641826e-07
13.215000,4.5378401610,4.5378401610,-6.253505e-07,3.667334e-07
13.220000,4.5378401571,4.5378401571,-6.295505e-07,3.655676e-07
13.225000,4.5378401533,4.5378401533,-6.338486e-07,3.644504e-07
13.230000,4.5378401495,4.5378401495,-6.257830e-07,3.669935e-07
13.235000,4.5378401456,4.5378401456,-6.299712e-07,3.658271e-07
13.240000,4.5378401418,4.5378401418,-6.342567e-07,3.647088e-07
13.245000,4.5378401380,4.5378401380,-6.261992e-07,3.672444e-07
13.250000,4.5378401342,4.5378401342,-6.303758e-07,3.660775e-07
13.255000,4.5378401304,4.5378401304,-6.346487e-07,3.649583e-07
13.260000,4.5378401266,4.5378401266,-6.265999e-07,3.674865e-07
13.265000,4.5378401227,4.5378401227,-6.307649e-07,3.663191e-07
13.270000,4.5378401189,4.5378401189,-6.350254e-07,3.651992e-07
13.275000,4.5378401151,4.5378401151,-6.269855e-07,3.677200e-07
13.280000,4.5378401113,4.5378401113,-6.311391e-07,3.665523e-07
13.285000,4.5378401075,4.5378401075,-6.353873e-07,3.654318e-07
13.290000,4.5378401037,4.5378401037,-6.273569e-07,3.643269e-07
13.295000,4.5378400999,4.5378400999,-6.314992e-07,3.632140e-07
13.300000,4.5378400961,4.5378400961,-6.235294e-07,3.657084e-07
13.305000,4.5378400923,4.5378400923,-6.276406e-07,3.645495e-07
13.310000,4.5378400885,4.5378400885,-6.318440e-07,3.634370e-07
13.315000,4.5378400847,4.5378400847,-6.238844e-07,3.659244e-07
13.320000,4.5378400810,4.5378400810,-6.279846e-07,3.647655e-07
13.325000,4.5378400772,4.5378400772,-6.321763e-07,3.636527e-07
13.330000,4.5378400734,4.5378400734,-6.242267e-07,3.661331e-07
13.335000,4.5378400696,4.5378400696,-6.283161e-07,3.649744e-07
13.340000,4.5378400658,4.5378400658,-6.324961e-07,3.638615e-07
13.345000,4.5378400621,4.5378400621,-6.245568e-07,3.663350e-07
13.350000,4.5378400583,4.5378400583,-6.286355e-07,3.651765e-07
13.355000,4.5378400545,4.5378400545,-6.328039e-07,3.640635e-07
13.360000,4.5378400508,4.5378400508,-6.248753e-07,3.665303e-07
13.365000,4.5378400470,4.5378400470,-6.289434e-07,3.653721e-07
13.370000,4.5378400432,4.5378400432,-6.331005e-07,3.642592e-07
13.375000,4.5378400395,4.5378400395,-6.251828e-07,3.667192e-07
13.380000,4.5378400357,4.5378400357,-6.292403e-07,3.655615e-07
13.385000,4.5378400320,4.5378400320,-6.333861e-07,3.644487e-07
13.390000,4.5378400282,4.5378400282,-6.254796e-07,3.669022e-07
13.395000,4.5378400245,4.5378400245,-6.295267e-07,3.657450e-07
13.400000,4.5378400207,4.5378400207,-6.336614e-07,3.646325e-07
13.405000,4.5378400170,4.5378400170,-6.257663e-07,3.670794e-07
13.410000,4.5378400132,4.5378400132,-6.298032e-07,3.659229e-07
13.415000,4.5378400095,4.5378400095,-6.339269e-07,3.648108e-07
13.420000,4.5378400057,4.5378400057,-6.260434e-07,3.672512e-07
13.425000,4.5378400020,4.5378400020,-6.300701e-07,3.660954e-07
13.430000,4.5378399983,4.5378399983,-6.341829e-07,3.649838e-07
13.435000,4.5378399945,4.5378399945,-6.263114e-07,3.674179e-07
13.440000,4.5378399908,4.5378399908,-6.303281e-07,3.662629e-07
13.445000,4.5378399871,4.5378399871,-6.344301e-07,3.651518e-07
13.450000,4.5378399834,4.5378399834,-6.265706e-07,3.675796e-07
13.455000,4.5378399796,4.5378399796,-6.305774e-07,3.664255e-07
13.460000,4.5378399759,4.5378399759,-6.346688e-07,3.653151e-07
13.465000,4.5378399722,4.5378399722,-6.268216e-07,3.677367e-07
13.470000,4.5378399685,4.5378399685,-6.308186e-07,3.665835e-07
13.475000,4.5378399648,4.5378399648,-6.348994e-07,3.654739e-07
13.480000,4.5378399611,4.5378399611,-6.270648e-07,3.678893e-07
13.485000,4.5378399574,4.5378399574,-6.310521e-07,3.667373e-07
13.490000,4.5378399537,4.5378399537,-6.351225e-07,3.656285e-07
13.495000,4.5378399500,4.5378399500,-6.273006e-07,3.680378e-07
13.500000,4.5378399463,4.5378399463,-6.312782e-07,3.668869e-07
13.505000,4.5378399426,4.5378399426,-6.353384e-07,3.657790e-07
13.510000,4.5378399389,4.5378399389,-6.275294e-07,3.681824e-07
13.515000,4.5378399352,4.5378399352,-6.314975e-07,3.670327e-07
13.520000,4.5378399315,4.5378399315,-6.355475e-07,3.659258e-07
13.525000,4.5378399278,4.5378399278,-6.277515e-07,3.683232e-07
13.530000,4.5378399241,4.5378399241,-6.317103e-07,3.671748e-07
13.535000,4.5378399204,4.5378399204,-6.357502e-07,3.660690e-07
13.540000,4.5378399167,4.5378399167,-6.279675e-07,3.684606e-07
13.545000,4.5378399131,4.5378399131,-6.319169e-07,3.673135e-07
13.550000,4.5378399094,4.5378399094,-6.359469e-07,3.662088e-07
13.555000,4.5378399057,4.5378399057,-6.281775e-07,3.651198e-07
13.560000,4.5378399021,4.5378399021,-6.321178e-07,3.640236e-07
13.565000,4.5378398984,4.5378398984,-6.244079e-07,3.663925e-07
13.570000,4.5378398947,4.5378398947,-6.283206e-07,3.652562e-07
13.575000,4.5378398911,4.5378398911,-6.323118e-07,3.641620e-07
13.580000,4.5378398874,4.5378398874,-6.246156e-07,3.665253e-07
13.585000,4.5378398837,4.5378398837,-6.285194e-07,3.653904e-07
13.590000,4.5378398801,4.5378398801,-6.325011e-07,3.642975e-07
13.595000,4.5378398764,4.5378398764,-6.248184e-07,3.666553e-07
13.600000,4.5378398728,4.5378398728,-6.287134e-07,3.655220e-07
13.605000,4.5378398691,4.5378398691,-6.326857e-07,3.644305e-07
13.610000,4.5378398655,4.5378398655,-6.250167e-07,3.667828e-07
13.615000,4.5378398618,4.5378398618,-6.289029e-07,3.656511e-07
13.620000,4.5378398582,4.5378398582,-6.328659e-07,3.645610e-07
13.625000,4.5378398546,4.5378398546,-6.252106e-07,3.669079e-07
13.630000,4.5378398509,4.5378398509,-6.290883e-07,3.657779e-07
13.635000,4.5378398473,4.5378398473,-6.330421e-07,3.646893e-07
13.640000,4.5378398437,4.5378398437,-6.254007e-07,3.670309e-07
13.645000,4.5378398400,4.5378398400,-6.292698e-07,3.659025e-07
13.650000,4.5378398364,4.5378398364,-6.332145e-07,3.648155e-07
13.655000,4.5378398328,4.5378398328,-6.255871e-07,3.671518e-07
13.660000,4.5378398292,4.5378398292,-6.294478e-07,3.660253e-07
13.665000,4.5378398255,4.5378398255,-6.333834e-07,3.649398e-07
13.670000,4.5378398219,4.5378398219,-6.257701e-07,3.672710e-07
13.675000,4.5378398183,4.5378398183,-6.296225e-07,3.661462e-07
13.680000,4.5378398147,4.5378398147,-6.335493e-07,3.650624e-07
13.685000,4.5378398111,4.5378398111,-6.259501e-07,3.673885e-07
13.690000,4.5378398075,4.5378398075,-6.297943e-07,3.662655e-07
13.695000,4.5378398039,4.5378398039,-6.337123e-07,3.651835e-07
13.700000,4.5378398003,4.5378398003,-6.261273e-07,3.675044e-07
13.705000,4.5378397967,4.5378397967,-6.299634e-07,3.663834e-07
13.710000,4.5378397931,4.5378397931,-6.338727e-07,3.653031e-07
13.715000,4.5378397895,4.5378397895,-6.263021e-07,3.676191e-07
13.720000,4.5378397859,4.5378397859,-6.301301e-07,3.665000e-07
13.725000,4.5378397823,4.5378397823,-6.340308e-07,3.654215e-07
13.730000,4.5378397787,4.5378397787,-6.264746e-07,3.677325e-07
13.735000,4.5378397751,4.5378397751,-6.302947e-07,3.666155e-07
13.740000,4.5378397716,4.5378397716,-6.341868e-07,3.655388e-07
13.745000,4.5378397680,4.5378397680,-6.266451e-07,3.678450e-07
13.750000,4.5378397644,4.5378397644,-6.304573e-07,3.667299e-07
13.755000,4.5378397608,4.5378397608,-6.343411e-07,3.656552e-07
13.760000,4.5378397573,4.5378397573,-6.268139e-07,3.679565e-07
13.765000,4.5378397537,4.5378397537,-6.306184e-07,3.668435e-07
13.770000,4.5378397501,4.5378397501,-6.344939e-07,3.657707e-07
13.775000,4.5378397466,4.5378397466,-6.269812e-07,3.680673e-07
13.780000,4.5378397430,4.5378397430,-6.307780e-07,3.669564e-07
13.785000,4.5378397395,4.5378397395,-6.346453e-07,3.658856e-07
13.790000,4.5378397359,4.5378397359,-6.271473e-07,3.681774e-07
13.795000,4.5378397323,4.5378397323,-6.309365e-07,3.670687e-07
13.800000,4.5378397288,4.5378397288,-6.347957e-07,3.659999e-07
13.805000,4.5378397252,4.5378397252,-6.273123e-07,3.682871e-07
13.810000,4.5378397217,4.5378397217,-6.310941e-07,3.671805e-07
13.815000,4.5378397182,4.5378397182,-6.349453e-07,3.661138e-07
13.820000,4.5378397146,4.5378397146,-6.274766e-07,3.683965e-07
13.825000,4.5378397111,4.5378397111,-6.312510e-07,3.672921e-07
13.830000,4.5378397075,4.5378397075,-6.350943e-07,3.662275e-07
13.835000,4.5378397040,4.5378397040,-6.276403e-07,3.685056e-07
13.840000,4.5378397005,4.5378397005,-6.314074e-07,3.674034e-07
13.845000,4.5378396970,4.5378396970,-6.352429e-07,3.663409e-07
13.850000,4.5378396934,4.5378396934,-6.278037e-07,3.686146e-07
13.855000,4.5378396899,4.5378396899,-6.315635e-07,3.675147e-07
13.860000,4.5378396864,4.5378396864,-6.353913e-07,3.664544e-07
13.865000,4.5378396829,4.5378396829,-6.279669e-07,3.687236e-07
13.870000,4.5378396794,4.5378396794,-6.317196e-07,3.676260e-07
13.875000,4.5378396758,4.5378396758,-6.355398e-07,3.665679e-07
13.880000,4.5378396723,4.5378396723,-6.281301e-07,3.688328e-07
13.885000,4.5378396688,4.5378396688,-6.318758e-07,3.677375e-07
13.890000,4.5378396653,4.5378396653,-6.356884e-07,3.666816e-07
13.895000,4.5378396618,4.5378396618,-6.282936e-07,3.689422e-07
13.900000,4.5378396583,4.5378396583,-6.320323e-07,3.678492e-07
13.905000,4.5378396548,4.5378396548,-6.358375e-07,3.667956e-07
13.910000,4.5378396513,4.5378396513,-6.284576e-07,3.690520e-07
13.915000,4.5378396478,4.5378396478,-6.321894e-07,3.679614e-07
13.920000,4.5378396443,4.5378396443,-6.359872e-07,3.669100e-07
13.925000,4.5378396409,4.5378396409,-6.286221e-07,3.691622e-07
13.930000,4.5378396374,4.5378396374,-6.323471e-07,3.680740e-07
13.935000,4.5378396339,4.5378396339,-6.361377e-07,3.670249e-07
13.940000,4.5378396304,4.5378396304,-6.287875e-07,3.692730e-07
13.945000,4.5378396269,4.5378396269,-6.325058e-07,3.681872e-07
13.950000,4.5378396235,4.5378396235,-6.362892e-07,3.671405e-07
13.955000,4.5378396200,4.5378396200,-6.289538e-07,3.693845e-07
13.960000,4.5378396165,4.5378396165,-6.326655e-07,3.683011e-07
13.965000,4.5378396131,4.5378396131,-6.364418e-07,3.672568e-07
13.970000,4.5378396096,4.5378396096,-6.291213e-07,3.694967e-07
13.975000,4.5378396061,4.5378396061,-6.328264e-07,3.684158e-07
13.980000,4.5378396027,4.5378396027,-6.365958e-07,3.673738e-07
13.985000,4.5378395992,4.5378395992,-6.292901e-07,3.696098e-07
13.990000,4.5378395958,4.5378395958,-6.329888e-07,3.685314e-07
13.995000,4.5378395923,4.5378395923,-6.367512e-07,3.674918e-07
14.000000,4.5378395889,4.5378395889,-6.294604e-07,3.697239e-07
14.005000,4.5378395854,4.5378395854,-6.331527e-07,3.686479e-07
14.010000,4.5378395820,4.5378395820,-6.369083e-07,3.676108e-07
14.015000,4.5378395785,4.5378395785,-6.296323e-07,3.665880e-07
14.020000,4.5378395751,4.5378395751,-6.333183e-07,3.655594e-07
14.025000,4.5378395717,4.5378395717,-6.260964e-07,3.677736e-07
14.030000,4.5378395682,4.5378395682,-6.297593e-07,3.667092e-07
14.035000,4.5378395648,4.5378395648,-6.334843e-07,3.656834e-07
14.040000,4.5378395614,4.5378395614,-6.262772e-07,3.678939e-07
14.045000,4.5378395580,4.5378395580,-6.299341e-07,3.668320e-07
14.050000,4.5378395545,4.5378395545,-6.336525e-07,3.658087e-07
14.055000,4.5378395511,4.5378395511,-6.264601e-07,3.680155e-07
14.060000,4.5378395477,4.5378395477,-6.301109e-07,3.669561e-07
14.065000,4.5378395443,4.5378395443,-6.338229e-07,3.659352e-07
14.070000,4.5378395409,4.5378395409,-6.266451e-07,3.681384e-07
14.075000,4.5378395375,4.5378395375,-6.302899e-07,3.670815e-07
14.080000,4.5378395341,4.5378395341,-6.339956e-07,3.660631e-07
14.085000,4.5378395307,4.5378395307,-6.268323e-07,3.682627e-07
14.090000,4.5378395273,4.5378395273,-6.304713e-07,3.672084e-07
14.095000,4.5378395239,4.5378395239,-6.341707e-07,3.661925e-07
14.100000,4.5378395205,4.5378395205,-6.270220e-07,3.683885e-07
14.105000,4.5378395171,4.5378395171,-6.306552e-07,3.673368e-07
14.110000,4.5378395137,4.5378395137,-6.343483e-07,3.663234e-07
14.115000,4.5378395103,4.5378395103,-6.272142e-07,3.685159e-07
14.120000,4.5378395069,4.5378395069,-6.308417e-07,3.674667e-07
14.125000,4.5378395035,4.5378395035,-6.345287e-07,3.664559e-07
14.130000,4.5378395001,4.5378395001,-6.274091e-07,3.686450e-07
14.135000,4.5378394968,4.5378394968,-6.310309e-07,3.675983e-07
14.140000,4.5378394934,4.5378394934,-6.347119e-07,3.665900e-07
14.145000,4.5378394900,4.5378394900,-6.276067e-07,3.687757e-07
14.150000,4.5378394867,4.5378394867,-6.312230e-07,3.677317e-07
14.155000,4.5378394833,4.5378394833,-6.348980e-07,3.667259e-07
14.160000,4.5378394799,4.5378394799,-6.278073e-07,3.689083e-07
14.165000,4.5378394766,4.5378394766,-6.314180e-07,3.678669e-07
14.170000,4.5378394732,4.5378394732,-6.350872e-07,3.668636e-07
14.175000,4.5378394698,4.5378394698,-6.280109e-07,3.690427e-07
14.180000,4.5378394665,4.5378394665,-6.316162e-07,3.680039e-07
14.185000,4.5378394631,4.5378394631,-6.352795e-07,3.670032e-07
14.190000,4.5378394598,4.5378394598,-6.282176e-07,3.691790e-07
14.195000,4.5378394565,4.5378394565,-6.318175e-07,3.681428e-07
14.200000,4.5378394531,4.5378394531,-6.354752e-07,3.671448e-07
14.205000,4.5378394498,4.5378394498,-6.284276e-07,3.693173e-07
14.210000,4.5378394464,4.5378394464,-6.320222e-07,3.682838e-07
14.215000,4.5378394431,4.5378394431,-6.356742e-07,3.672883e-07
14.220000,4.5378394398,4.5378394398,-6.286409e-07,3.694577e-07
14.225000,4.5378394364,4.5378394364,-6.322303e-07,3.684268e-07
14.230000,4.5378394331,4.5378394331,-6.358767e-07,3.674339e-07
14.235000,4.5378394298,4.5378394298,-6.288577e-07,3.696002e-07
14.240000,4.5378394265,4.5378394265,-6.324419e-07,3.685719e-07
14.245000,4.5378394232,4.5378394232,-6.360828e-07,3.675816e-07
14.250000,4.5378394198,4.5378394198,-6.290780e-07,3.697448e-07
14.255000,4.5378394165,4.5378394165,-6.326572e-07,3.687192e-07
14.260000,4.5378394132,4.5378394132,-6.362927e-07,3.677315e-07
14.265000,4.5378394099,4.5378394099,-6.293020e-07,3.698917e-07
14.270000,4.5378394066,4.5378394066,-6.328761e-07,3.688687e-07
14.275000,4.5378394033,4.5378394033,-6.365063e-07,3.678836e-07
14.280000,4.5378394000,4.5378394000,-6.295297e-07,3.700408e-07
14.285000,4.5378393967,4.5378393967,-6.330989e-07,3.690205e-07
14.290000,4.5378393934,4.5378393934,-6.367238e-07,3.680380e-07
14.295000,4.5378393901,4.5378393901,-6.297613e-07,3.701923e-07
14.300000,4.5378393868,4.5378393868,-6.333257e-07,3.691746e-07
14.305000,4.5378393835,4.5378393835,-6.369453e-07,3.681948e-07
14.310000,4.5378393803,4.5378393803,-6.299968e-07,3.703462e-07
14.315000,4.5378393770,4.5378393770,-6.335564e-07,3.693312e-07
14.320000,4.5378393737,4.5378393737,-6.371709e-07,3.683540e-07
14.325000,4.5378393704,4.5378393704,-6.302364e-07,3.705025e-07
14.330000,4.5378393672,4.5378393672,-6.337912e-07,3.694901e-07
14.335000,4.5378393639,4.5378393639,-6.374007e-07,3.685156e-07
14.340000,4.5378393606,4.5378393606,-6.304801e-07,3.706613e-07
14.345000,4.5378393574,4.5378393574,-6.340302e-07,3.696516e-07
14.350000,4.5378393541,4.5378393541,-6.376347e-07,3.686797e-07
14.355000,4.5378393508,4.5378393508,-6.307280e-07,3.677211e-07
14.360000,4.5378393476,4.5378393476,-6.342735e-07,3.667572e-07
14.365000,4.5378393443,4.5378393443,-6.274159e-07,3.688878e-07
14.370000,4.5378393411,4.5378393411,-6.309411e-07,3.678891e-07
14.375000,4.5378393378,4.5378393378,-6.345197e-07,3.669282e-07
14.380000,4.5378393346,4.5378393346,-6.276759e-07,3.690562e-07
14.385000,4.5378393313,4.5378393313,-6.311967e-07,3.680601e-07
14.390000,4.5378393281,4.5378393281,-6.347705e-07,3.671018e-07
14.395000,4.5378393249,4.5378393249,-6.279402e-07,3.692272e-07
14.400000,4.5378393216,4.5378393216,-6.314566e-07,3.682338e-07
14.405000,4.5378393184,4.5378393184,-6.350258e-07,3.672781e-07
14.410000,4.5378393152,4.5378393152,-6.282090e-07,3.694009e-07
14.415000,4.5378393119,4.5378393119,-6.317211e-07,3.684102e-07
14.420000,4.5378393087,4.5378393087,-6.352857e-07,3.674571e-07
14.425000,4.5378393055,4.5378393055,-6.284823e-07,3.695774e-07
14.430000,4.5378393023,4.5378393023,-6.319902e-07,3.685893e-07
14.435000,4.5378392991,4.5378392991,-6.355502e-07,3.676388e-07
14.440000,4.5378392959,4.5378392959,-6.287603e-07,3.697566e-07
14.445000,4.5378392927,4.5378392927,-6.322640e-07,3.687711e-07
14.450000,4.5378392894,4.5378392894,-6.358195e-07,3.678233e-07
14.455000,4.5378392862,4.5378392862,-6.290428e-07,3.699386e-07
14.460000,4.5378392830,4.5378392830,-6.325424e-07,3.689558e-07
14.465000,4.5378392798,4.5378392798,-6.360936e-07,3.680107e-07
14.470000,4.5378392766,4.5378392766,-6.293302e-07,3.701235e-07
14.475000,4.5378392735,4.5378392735,-6.328257e-07,3.691434e-07
14.480000,4.5378392703,4.5378392703,-6.363725e-07,3.682008e-07
14.485000,4.5378392671,4.5378392671,-6.296223e-07,3.703113e-07
14.490000,4.5378392639,4.5378392639,-6.331138e-07,3.693338e-07
14.495000,4.5378392607,4.5378392607,-6.366564e-07,3.683939e-07
14.500000,4.5378392575,4.5378392575,-6.299193e-07,3.705020e-07
14.505000,4.5378392544,4.5378392544,-6.334069e-07,3.695272e-07
14.510000,4.5378392512,4.5378392512,-6.369453e-07,3.685899e-07
14.515000,4.5378392480,4.5378392480,-6.302212e-07,3.706957e-07
14.520000,4.5378392448,4.5378392448,-6.337050e-07,3.697235e-07
14.525000,4.5378392417,4.5378392417,-6.372392e-07,3.687889e-07
14.530000,4.5378392385,4.5378392385,-6.305282e-07,3.708924e-07
14.535000,4.5378392354,4.5378392354,-6.340081e-07,3.699229e-07
14.540000,4.5378392322,4.5378392322,-6.375382e-07,3.689909e-07
14.545000,4.5378392290,4.5378392290,-6.308402e-07,3.710922e-07
14.550000,4.5378392259,4.5378392259,-6.343163e-07,3.701252e-07
14.555000,4.5378392228,4.5378392228,-6.378425e-07,3.691959e-07
14.560000,4.5378392196,4.5378392196,-6.311573e-07,3.682790e-07
14.565000,4.5378392165,4.5378392165,-6.346298e-07,3.673572e-07
14.570000,4.5378392133,4.5378392133,-6.279907e-07,3.694449e-07
14.575000,4.5378392102,4.5378392102,-6.314443e-07,3.684885e-07
14.580000,4.5378392071,4.5378392071,-6.349470e-07,3.675696e-07
14.585000,4.5378392039,4.5378392039,-6.283207e-07,3.696552e-07
14.590000,4.5378392008,4.5378392008,-6.317708e-07,3.687014e-07
14.595000,4.5378391977,4.5378391977,-6.352697e-07,3.677851e-07
14.600000,4.5378391945,4.5378391945,-6.286559e-07,3.698687e-07
14.605000,4.5378391914,4.5378391914,-6.321025e-07,3.689175e-07
14.610000,4.5378391883,4.5378391883,-6.355977e-07,3.680038e-07
14.615000,4.5378391852,4.5378391852,-6.289964e-07,3.700853e-07
14.620000,4.5378391821,4.5378391821,-6.324396e-07,3.691367e-07
14.625000,4.5378391790,4.5378391790,-6.359311e-07,3.682256e-07
14.630000,4.5378391759,4.5378391759,-6.293422e-07,3.703052e-07
14.635000,4.5378391728,4.5378391728,-6.327821e-07,3.693592e-07
14.640000,4.5378391697,4.5378391697,-6.362700e-07,3.684507e-07
14.645000,4.5378391666,4.5378391666,-6.296934e-07,3.705283e-07
14.650000,4.5378391635,4.5378391635,-6.331300e-07,3.695849e-07
14.655000,4.5378391604,4.5378391604,-6.366143e-07,3.686789e-07
14.660000,4.5378391573,4.5378391573,-6.300501e-07,3.707546e-07
14.665000,4.5378391542,4.5378391542,-6.334834e-07,3.698138e-07
14.670000,4.5378391511,4.5378391511,-6.369642e-07,3.689105e-07
14.675000,4.5378391480,4.5378391480,-6.304122e-07,3.709843e-07
14.680000,4.5378391450,4.5378391450,-6.338423e-07,3.700460e-07
14.685000,4.5378391419,4.5378391419,-6.373197e-07,3.691453e-07
14.690000,4.5378391388,4.5378391388,-6.307799e-07,3.712172e-07
14.695000,4.5378391357,4.5378391357,-6.342068e-07,3.702816e-07
14.700000,4.5378391327,4.5378391327,-6.376809e-07,3.693834e-07
14.705000,4.5378391296,4.5378391296,-6.311531e-07,3.714535e-07
14.710000,4.5378391266,4.5378391266,-6.345769e-07,3.705205e-07
14.715000,4.5378391235,4.5378391235,-6.380477e-07,3.696249e-07
14.720000,4.5378391204,4.5378391204,-6.315319e-07,3.687412e-07
14.725000,4.5378391174,4.5378391174,-6.349528e-07,3.678528e-07
14.730000,4.5378391143,4.5378391143,-6.284808e-07,3.699104e-07
14.735000,4.5378391113,4.5378391113,-6.318838e-07,3.689874e-07
14.740000,4.5378391082,4.5378391082,-6.353329e-07,3.681018e-07
14.745000,4.5378391052,4.5378391052,-6.288728e-07,3.701577e-07
14.750000,4.5378391022,4.5378391022,-6.322729e-07,3.692373e-07
14.755000,4.5378390991,4.5378390991,-6.357189e-07,3.683543e-07
14.760000,4.5378390961,4.5378390961,-6.292705e-07,3.704085e-07
14.765000,4.5378390931,4.5378390931,-6.326678e-07,3.694906e-07
14.770000,4.5378390900,4.5378390900,-6.361107e-07,3.686101e-07
14.775000,4.5378390870,4.5378390870,-6.296739e-07,3.706627e-07
14.780000,4.5378390840,4.5378390840,-6.330684e-07,3.697474e-07
14.785000,4.5378390810,4.5378390810,-6.365084e-07,3.688694e-07
14.790000,4.5378390780,4.5378390780,-6.300831e-07,3.709204e-07
14.795000,4.5378390750,4.5378390750,-6.334749e-07,3.700076e-07
14.800000,4.5378384477,4.5378384477,-6.369120e-07,3.687842e-07
14.805000,4.5378377998,4.5378377998,-6.304981e-07,3.711127e-07
14.810000,4.5378369692,4.5378369692,-6.314616e-07,3.717147e-07
14.815000,4.5378360036,4.5378360036,-6.369223e-07,3.726092e-07
14.820000,4.5378348806,4.5378348806,-6.329615e-07,3.737478e-07
14.825000,4.5378335746,4.5378335746,-6.390953e-07,3.723384e-07
14.830000,4.5378320557,4.5378320557,-6.358290e-07,3.740523e-07
14.835000,4.5378302895,4.5378302895,-6.329844e-07,3.761558e-07
14.840000,4.5378282368,4.5378282368,-6.403695e-07,3.757265e-07
14.845000,4.5378258528,4.5378258528,-6.384939e-07,3.757068e-07
14.850000,4.5378230873,4.5378230873,-6.371097e-07,3.760910e-07
14.855000,4.5378198842,4.5378198842,-6.362336e-07,3.768574e-07
14.860000,4.5378161824,4.5378161824,-6.358160e-07,3.809560e-07
14.865000,4.5378119159,4.5378119159,-6.357498e-07,3.851465e-07
14.870000,4.5378070169,4.5378070169,-6.455365e-07,3.863367e-07
14.875000,4.5378014184,4.5378014184,-6.454745e-07,3.873258e-07
14.880000,4.5377950597,4.5377950597,-6.447172e-07,3.904089e-07
14.885000,4.5377878932,4.5377878932,-6.425420e-07,3.949274e-07
14.890000,4.5377798945,4.5377798945,-6.475248e-07,3.998461e-07
14.895000,4.5377710729,4.5377710729,-6.484644e-07,4.069701e-07
14.900000,4.5377614834,4.5377614834,-6.529821e-07,4.144492e-07
14.905000,4.5377512338,4.5377512338,-6.584936e-07,4.202725e-07
14.910000,4.5377404871,4.5377404871,-6.617584e-07,4.290205e-07
14.915000,4.5377294486,4.5377294486,-6.590574e-07,4.424547e-07
14.920000,4.5377183445,4.5377183445,-6.673604e-07,4.560131e-07
14.925000,4.5377073917,4.5377073917,-6.743240e-07,4.705521e-07
14.930000,4.5376967700,4.5376967700,-6.791755e-07,4.841041e-07
14.935000,4.5376866052,4.5376866052,-6.838573e-07,5.013363e-07
14.940000,4.5376769678,4.5376769678,-6.812641e-07,5.233908e-07
14.945000,4.5376678815,4.5376678815,-6.911438e-07,5.469712e-07
14.950000,4.5376593383,4.5376593383,-6.971531e-07,5.651447e-07
14.955000,4.5376513091,4.5376513091,-7.073110e-07,5.825052e-07
14.960000,4.5376437581,4.5376437581,-6.974797e-07,6.080131e-07
14.965000,4.5376366461,4.5376366461,-7.028061e-07,6.373720e-07
14.970000,4.5376299359,4.5376299359,-7.110771e-07,6.610333e-07
14.975000,4.5376235915,4.5376235915,-7.235484e-07,6.776440e-07
14.980000,4.5376175803,4.5376175803,-7.193377e-07,7.048674e-07
14.985000,4.5376754047,4.5376754047,-7.157417e-07,2.578041e-05
14.990000,4.5376888194,4.5376888194,-7.337424e-07,1.292185e-04
14.995000,4.5376955000,4.5376955000,-7.137805e-07,2.557329e-04
15.000000,4.5377030089,4.5377030089,-7.259217e-07,3.332256e-04
15.005000,4.5377123477,4.5377123477,-6.903724e-07,3.803192e-04
15.010000,4.5377226772,4.5377226772,-6.912553e-07,4.083986e-04
15.015000,4.5377333556,4.5377333556,-6.684030e-07,4.243065e-04
15.020000,4.5377440196,4.5377440196,-6.674575e-07,4.322967e-04
15.025000,4.5377543982,4.5377543982,-6.793807e-07,4.348834e-04
15.030000,4.5377643388,4.5377643388,-6.365858e-07,4.337988e-04
15.035000,4.5377738150,4.5377738150,-6.914191e-07,4.303121e-04
15.040000,4.5377828003,4.5377828003,-7.235012e-07,4.250180e-04
15.045000,4.5377910333,4.5377910333,-6.937673e-07,4.185389e-04
15.050000,4.5377987467,4.5377987467,-7.163433e-07,4.112358e-04
15.055000,4.5378064712,4.5378064712,-6.370909e-07,4.031367e-04
15.060000,4.5378137390,4.5378137390,-5.898349e-07,3.949241e-04
